code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,in_candidate_x,candidate_status
688581,安杰思,杭州安杰思医学科技股份有限公司,2023-05-19,2023,2023-05-16,2023-05-16,125.8,182032.6,16931.32,中信证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688458,美芯晟,美芯晟科技(北京)股份有限公司,2023-05-22,2023,2023-05-17,2023-05-17,75.0,150075.0,12426.6947,中信建投证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688562,航天软件,北京神舟航天软件技术股份有限公司,2023-05-24,2023,2023-05-17,2023-05-17,12.68,126800.0,9523.48,国信证券股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688593,新相微,上海新相微电子股份有限公司,2023-06-01,2023,2023-05-29,2023-05-29,11.18,102750.78,11093.31,中国国际金融股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688523,航天环宇,湖南航天环宇通信科技股份有限公司,2023-06-02,2023,2023-05-30,2023-05-30,21.86,89363.68,7053.1012,财信证券股份有限公司,1,,,C37,铁路、船舶、航空航天和其他运输设备制造业,True,in_candidate_x
688570,天玛智控,北京天玛智控科技股份有限公司,2023-06-05,2023,2023-05-31,2023-05-31,30.26,220898.0,8037.8859,中信建投证券股份有限公司,1,,,C40,仪器仪表制造业,True,in_candidate_x
688576,西山科技,重庆西山科技股份有限公司,2023-06-06,2023,2023-06-01,2023-06-01,135.8,179939.98,16787.12,东方证券承销保荐有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688623,双元科技,浙江双元科技股份有限公司,2023-06-08,2023,2023-06-02,2023-06-02,125.88,186122.39,19486.52,民生证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688472,阿特斯,阿特斯阳光电力集团股份有限公司,2023-06-09,2023,2023-06-06,2023-06-06,11.1,600575.29,27792.86,中国国际金融股份有限公司,1,,,C38,电气机械和器材制造业,True,in_candidate_x
688334,西高院,西安高压电器研究院股份有限公司,2023-06-19,2023,2023-06-13,2023-06-13,14.16,112069.13,6090.83,中国国际金融股份有限公司,1,,,M74,专业技术服务业,True,in_candidate_x
688443,智翔金泰,重庆智翔金泰生物制药股份有限公司,2023-06-20,2023,2023-06-15,2023-06-15,37.88,347283.84,18143.6974,海通证券股份有限公司,1,,,C27,医药制造业,True,in_candidate_x
688543,国科军工,江西国科军工集团股份有限公司,2023-06-21,2023,2023-06-16,2023-06-16,43.67,160137.89,15846.55,国泰君安证券股份有限公司,1,,,C37,铁路、船舶、航空航天和其他运输设备制造业,True,in_candidate_x
688620,安凯微,广州安凯微电子股份有限公司,2023-06-27,2023,2023-06-19,2023-06-19,10.68,104664.0,12168.1049,海通证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688629,华丰科技,四川华丰科技股份有限公司,2023-06-27,2023,2023-06-20,2023-06-20,9.26,64031.9036,6883.5656,申万宏源证券承销保荐有限责任公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688631,莱斯信息,南京莱斯信息技术股份有限公司,2023-06-28,2023,2023-06-21,2023-06-21,25.28,103319.36,6339.77,中信证券股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688429,时创能源,常州时创能源股份有限公司,2023-06-29,2023,2023-06-26,2023-06-26,19.2,76801.54,6708.43,华泰联合证券有限责任公司,1,,,C38,电气机械和器材制造业,True,in_candidate_x
688582,芯动联科,安徽芯动联科微系统股份有限公司,2023-06-30,2023,2023-06-27,2023-06-27,26.74,147631.54,12195.6385,中信建投证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688603,天承科技,广东天承科技股份有限公司,2023-07-10,2023,2023-07-04,2023-07-04,55.0,79938.28,9200.37,民生证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688638,誉辰智能,深圳市誉辰智能装备股份有限公司,2023-07-12,2023,2023-07-06,2023-07-06,83.9,83900.0,8449.2919,兴业证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688627,精智达,深圳精智达技术股份有限公司,2023-07-18,2023,2023-07-13,2023-07-13,46.77,109923.2457,11266.7879,中信建投证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688563,航材股份,北京航空材料研究院股份有限公司,2023-07-19,2023,2023-07-14,2023-07-14,78.99,710910.0,20148.13,中信证券股份有限公司,1,,,C37,铁路、船舶、航空航天和其他运输设备制造业,True,in_candidate_x
688610,埃科光电,合肥埃科光电科技股份有限公司,2023-07-19,2023,2023-07-12,2023-07-12,73.33,124661.0,11149.88,招商证券股份有限公司,1,,,C40,仪器仪表制造业,True,in_candidate_x
688602,康鹏科技,上海康鹏科技股份有限公司,2023-07-20,2023,2023-07-17,2023-07-17,8.66,89955.75,8889.7893,中信建投证券股份有限公司,1,,,C26,化学原料和化学制品制造业,True,in_candidate_x
688450,光格科技,苏州光格科技股份有限公司,2023-07-24,2023,2023-07-19,2023-07-19,53.09,87598.5,8816.83,中信证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688612,威迈斯,深圳威迈斯新能源股份有限公司,2023-07-26,2023,2023-07-21,2023-07-21,47.29,199090.9,15509.36,"东方证券承销保荐有限公司,大信会计师事务所(特殊普通合伙)",1,,,C36,汽车制造业,True,in_candidate_x
688651,盛邦安全,远江盛邦(北京)网络安全科技股份有限公司,2023-07-26,2023,2023-07-21,2023-07-21,39.9,75331.2,8101.18,国泰君安证券股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688646,逸飞激光,武汉逸飞激光股份有限公司,2023-07-28,2023,2023-07-25,2023-07-25,46.8,111340.25,12130.6,民生证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688347,华虹公司,华虹半导体有限公司,2023-08-07,2023,2023-07-31,2023-07-31,52.0,2120300.0,28232.3,"国泰君安证券股份有限公司,海通证券股份有限公司",1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688671,碧兴物联,碧兴物联科技(深圳)股份有限公司,2023-08-09,2023,2023-08-04,2023-08-04,36.12,70903.56,8559.2016,华英证券有限责任公司,1,,,C40,仪器仪表制造业,True,in_candidate_x
688548,广钢气体,广州广钢气体能源股份有限公司,2023-08-15,2023,2023-08-10,2023-08-10,9.87,325561.5848,18780.1211,海通证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688592,司南导航,上海司南卫星导航技术股份有限公司,2023-08-16,2023,2023-08-09,2023-08-09,50.5,78477.0,9366.63,民生证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688573,信宇人,深圳市信宇人科技股份有限公司,2023-08-17,2023,2023-08-11,2023-08-11,23.68,57870.6,7250.58,民生证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688693,锴威特,苏州锴威特半导体股份有限公司,2023-08-18,2023,2023-08-14,2023-08-14,40.83,75213.16,8733.27,华泰联合证券有限责任公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688591,泰凌微,泰凌微电子(上海)股份有限公司,2023-08-25,2023,2023-08-22,2023-08-22,24.98,149880.0,14069.65,安信证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688549,中巨芯,中巨芯科技股份有限公司,2023-09-08,2023,2023-09-01,2023-09-01,5.18,191307.242,10632.2102,海通证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688702,盛科通信,苏州盛科通信股份有限公司,2023-09-14,2023,2023-09-08,2023-09-08,42.66,213300.0,12878.42,中国国际金融股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688716,中研股份,吉林省中研高分子材料股份有限公司,2023-09-20,2023,2023-09-15,2023-09-15,29.66,90225.72,10254.3821,海通证券股份有限公司,1,,,C26,化学原料和化学制品制造业,True,in_candidate_x
688719,爱科赛博,西安爱科赛博电气股份有限公司,2023-09-28,2023,2023-09-22,2023-09-22,69.98,144298.76,12529.3581,长江证券承销保荐有限公司,1,,,C38,电气机械和器材制造业,True,in_candidate_x
688657,浩辰软件,苏州浩辰软件股份有限公司,2023-10-10,2023,2023-09-27,2023-09-27,103.4,115996.188,10965.1451,中信建投证券股份有限公司,1,,,I65,软件和信息技术服务业,True,in_candidate_x
688648,中邮科技,中邮科技股份有限公司,2023-11-13,2023,2023-11-08,2023-11-08,15.18,51612.0,8046.65,"中邮证券有限责任公司,中国国际金融股份有限公司",1,,,C34,通用设备制造业,True,in_candidate_x
688653,康希通信,格兰康希通信科技(上海)股份有限公司,2023-11-17,2023,2023-11-14,2023-11-14,10.5,66864.0,6896.79,招商证券股份有限公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
688652,京仪装备,北京京仪自动化装备技术股份有限公司,2023-11-29,2023,2023-11-24,2023-11-24,31.95,134190.0,7564.65,国泰君安证券股份有限公司,1,,,C35,专用设备制造业,True,in_candidate_x
688720,艾森股份,江苏艾森半导体材料股份有限公司,2023-12-06,2023,2023-12-01,2023-12-01,28.03,61759.44,7309.72,华泰联合证券有限责任公司,1,,,C39,计算机、通信和其他电子设备制造业,True,in_candidate_x
