label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model
688595_chunks_0011_0011,4646,489,5135,stop,THUDM/GLM-4-32B-0414
688595_chunks_0012_0012,5020,212,5232,stop,THUDM/GLM-4-32B-0414
688595_chunks_0013_0013,4238,93,4331,stop,THUDM/GLM-4-32B-0414
688595_chunks_0014_0014,5043,176,5219,stop,THUDM/GLM-4-32B-0414
688595_chunks_0015_0015,4998,220,5218,stop,THUDM/GLM-4-32B-0414
688595_chunks_0016_0016,1800,222,2022,stop,THUDM/GLM-4-32B-0414
688621_chunks_0001_0001,5060,213,5273,stop,THUDM/GLM-4-32B-0414
688621_chunks_0002_0002,5033,267,5300,stop,THUDM/GLM-4-32B-0414
688621_chunks_0003_0003,5045,199,5244,stop,THUDM/GLM-4-32B-0414
688621_chunks_0004_0004,5020,219,5239,stop,THUDM/GLM-4-32B-0414
688621_chunks_0005_0005,5062,235,5297,stop,THUDM/GLM-4-32B-0414
688621_chunks_0006_0006,5032,257,5289,stop,THUDM/GLM-4-32B-0414
688621_chunks_0007_0007,4974,242,5216,stop,THUDM/GLM-4-32B-0414
688621_chunks_0008_0008,4913,202,5115,stop,THUDM/GLM-4-32B-0414
688621_chunks_0009_0009,4285,242,4527,stop,THUDM/GLM-4-32B-0414
688621_chunks_0010_0010,4943,171,5114,stop,THUDM/GLM-4-32B-0414
688621_chunks_0011_0011,5032,204,5236,stop,THUDM/GLM-4-32B-0414
688621_chunks_0012_0012,5052,224,5276,stop,THUDM/GLM-4-32B-0414
688621_chunks_0013_0013,5018,265,5283,stop,THUDM/GLM-4-32B-0414
688621_chunks_0014_0014,2110,178,2288,stop,THUDM/GLM-4-32B-0414
688667_chunks_0001_0001,5037,245,5282,stop,THUDM/GLM-4-32B-0414
688667_chunks_0002_0002,5035,190,5225,stop,THUDM/GLM-4-32B-0414
688667_chunks_0003_0003,5030,217,5247,stop,THUDM/GLM-4-32B-0414
688667_chunks_0004_0004,4844,182,5026,stop,THUDM/GLM-4-32B-0414
688667_chunks_0005_0005,5059,250,5309,stop,THUDM/GLM-4-32B-0414
688667_chunks_0006_0006,5048,294,5342,stop,THUDM/GLM-4-32B-0414
688667_chunks_0007_0007,5031,235,5266,stop,THUDM/GLM-4-32B-0414
688667_chunks_0008_0008,5056,237,5293,stop,THUDM/GLM-4-32B-0414
688667_chunks_0009_0009,5032,214,5246,stop,THUDM/GLM-4-32B-0414
688667_chunks_0010_0010,5007,230,5237,stop,THUDM/GLM-4-32B-0414
688667_chunks_0011_0011,5058,221,5279,stop,THUDM/GLM-4-32B-0414
688667_chunks_0012_0012,4533,197,4730,stop,THUDM/GLM-4-32B-0414
688667_chunks_0013_0013,5025,232,5257,stop,THUDM/GLM-4-32B-0414
688667_chunks_0014_0014,4915,226,5141,stop,THUDM/GLM-4-32B-0414
688667_chunks_0015_0015,5054,208,5262,stop,THUDM/GLM-4-32B-0414
688667_chunks_0016_0016,3552,238,3790,stop,THUDM/GLM-4-32B-0414
688678_chunks_0001_0001,5063,207,5270,stop,THUDM/GLM-4-32B-0414
688678_chunks_0002_0002,5064,219,5283,stop,THUDM/GLM-4-32B-0414
688678_chunks_0003_0003,5051,212,5263,stop,THUDM/GLM-4-32B-0414
688678_chunks_0004_0004,5041,327,5368,stop,THUDM/GLM-4-32B-0414
688678_chunks_0005_0005,5030,246,5276,stop,THUDM/GLM-4-32B-0414
688678_chunks_0006_0006,2464,245,2709,stop,THUDM/GLM-4-32B-0414
688685_chunks_0001_0001,5031,182,5213,stop,THUDM/GLM-4-32B-0414
688685_chunks_0002_0002,5026,281,5307,stop,THUDM/GLM-4-32B-0414
688685_chunks_0003_0003,5040,188,5228,stop,THUDM/GLM-4-32B-0414
688685_chunks_0004_0004,5011,217,5228,stop,THUDM/GLM-4-32B-0414
688685_chunks_0005_0005,5022,197,5219,stop,THUDM/GLM-4-32B-0414
688685_chunks_0006_0006,4953,210,5163,stop,THUDM/GLM-4-32B-0414
688685_chunks_0007_0007,5064,247,5311,stop,THUDM/GLM-4-32B-0414
688685_chunks_0008_0008,4682,156,4838,stop,THUDM/GLM-4-32B-0414
688685_chunks_0009_0009,5016,161,5177,stop,THUDM/GLM-4-32B-0414
688685_chunks_0010_0010,4893,249,5142,stop,THUDM/GLM-4-32B-0414
688685_chunks_0011_0011,4983,252,5235,stop,THUDM/GLM-4-32B-0414
688685_chunks_0012_0012,2918,210,3128,stop,THUDM/GLM-4-32B-0414
688693_chunks_0001_0001,4848,233,5081,stop,THUDM/GLM-4-32B-0414
688693_chunks_0002_0002,5056,260,5316,stop,THUDM/GLM-4-32B-0414
688693_chunks_0003_0003,5014,209,5223,stop,THUDM/GLM-4-32B-0414
688693_chunks_0004_0004,4993,257,5250,stop,THUDM/GLM-4-32B-0414
688693_chunks_0005_0005,5045,199,5244,stop,THUDM/GLM-4-32B-0414
688693_chunks_0006_0006,4768,228,4996,stop,THUDM/GLM-4-32B-0414
688693_chunks_0007_0007,4832,396,5228,stop,THUDM/GLM-4-32B-0414
688693_chunks_0008_0008,4957,303,5260,stop,THUDM/GLM-4-32B-0414
688693_chunks_0009_0009,4971,295,5266,stop,THUDM/GLM-4-32B-0414
688693_chunks_0010_0010,4960,244,5204,stop,THUDM/GLM-4-32B-0414
688693_chunks_0011_0011,5033,230,5263,stop,THUDM/GLM-4-32B-0414
688693_chunks_0012_0012,4967,206,5173,stop,THUDM/GLM-4-32B-0414
688693_chunks_0013_0013,4757,253,5010,stop,THUDM/GLM-4-32B-0414
688719_chunks_0001_0001,5064,204,5268,stop,THUDM/GLM-4-32B-0414
688719_chunks_0002_0002,5055,260,5315,stop,THUDM/GLM-4-32B-0414
688719_chunks_0003_0003,5059,270,5329,stop,THUDM/GLM-4-32B-0414
688719_chunks_0004_0004,5001,206,5207,stop,THUDM/GLM-4-32B-0414
688719_chunks_0005_0005,5052,185,5237,stop,THUDM/GLM-4-32B-0414
688719_chunks_0006_0006,5044,171,5215,stop,THUDM/GLM-4-32B-0414
688719_chunks_0007_0007,5020,266,5286,stop,THUDM/GLM-4-32B-0414
688719_chunks_0008_0008,5054,191,5245,stop,THUDM/GLM-4-32B-0414
688719_chunks_0009_0009,5062,291,5353,stop,THUDM/GLM-4-32B-0414
688719_chunks_0010_0010,4831,276,5107,stop,THUDM/GLM-4-32B-0414
688719_chunks_0011_0011,5007,212,5219,stop,THUDM/GLM-4-32B-0414
688719_chunks_0012_0012,5052,177,5229,stop,THUDM/GLM-4-32B-0414
688719_chunks_0013_0013,5032,195,5227,stop,THUDM/GLM-4-32B-0414
688719_chunks_0014_0014,5011,231,5242,stop,THUDM/GLM-4-32B-0414
688719_chunks_0015_0015,5048,214,5262,stop,THUDM/GLM-4-32B-0414
688719_chunks_0016_0016,2829,210,3039,stop,THUDM/GLM-4-32B-0414
688720_chunks_0001_0001,5061,254,5315,stop,THUDM/GLM-4-32B-0414
688720_chunks_0002_0002,5053,270,5323,stop,THUDM/GLM-4-32B-0414
688720_chunks_0003_0003,5037,273,5310,stop,THUDM/GLM-4-32B-0414
688720_chunks_0004_0004,5036,199,5235,stop,THUDM/GLM-4-32B-0414
688720_chunks_0005_0005,5016,259,5275,stop,THUDM/GLM-4-32B-0414
688720_chunks_0006_0006,5042,209,5251,stop,THUDM/GLM-4-32B-0414
688720_chunks_0007_0007,4847,237,5084,stop,THUDM/GLM-4-32B-0414
688720_chunks_0008_0008,4967,231,5198,stop,THUDM/GLM-4-32B-0414
688720_chunks_0009_0009,4649,213,4862,stop,THUDM/GLM-4-32B-0414
688720_chunks_0010_0010,5057,205,5262,stop,THUDM/GLM-4-32B-0414
688720_chunks_0011_0011,5012,168,5180,stop,THUDM/GLM-4-32B-0414
688720_chunks_0012_0012,5020,182,5202,stop,THUDM/GLM-4-32B-0414
688720_chunks_0013_0013,4307,227,4534,stop,THUDM/GLM-4-32B-0414
688786_chunks_0001_0001,4990,193,5183,stop,THUDM/GLM-4-32B-0414
688786_chunks_0002_0002,5005,198,5203,stop,THUDM/GLM-4-32B-0414
688786_chunks_0003_0003,5015,192,5207,stop,THUDM/GLM-4-32B-0414
688786_chunks_0004_0004,5013,222,5235,stop,THUDM/GLM-4-32B-0414
688786_chunks_0005_0005,4998,212,5210,stop,THUDM/GLM-4-32B-0414
688786_chunks_0006_0006,5063,310,5373,stop,THUDM/GLM-4-32B-0414
688786_chunks_0007_0007,4995,191,5186,stop,THUDM/GLM-4-32B-0414
688786_chunks_0008_0008,4899,252,5151,stop,THUDM/GLM-4-32B-0414
688786_chunks_0009_0009,5045,214,5259,stop,THUDM/GLM-4-32B-0414
688786_chunks_0010_0010,4789,215,5004,stop,THUDM/GLM-4-32B-0414
688786_chunks_0011_0011,5031,152,5183,stop,THUDM/GLM-4-32B-0414
688786_chunks_0012_0012,5059,319,5378,stop,THUDM/GLM-4-32B-0414
688786_chunks_0013_0013,5055,260,5315,stop,THUDM/GLM-4-32B-0414
688786_chunks_0014_0014,5054,287,5341,stop,THUDM/GLM-4-32B-0414
688786_chunks_0015_0015,2765,234,2999,stop,THUDM/GLM-4-32B-0414
688799_chunks_0001_0001,5059,218,5277,stop,THUDM/GLM-4-32B-0414
688799_chunks_0002_0002,5040,223,5263,stop,THUDM/GLM-4-32B-0414
688799_chunks_0003_0003,5009,245,5254,stop,THUDM/GLM-4-32B-0414
688799_chunks_0004_0004,5037,211,5248,stop,THUDM/GLM-4-32B-0414
688799_chunks_0005_0005,5018,226,5244,stop,THUDM/GLM-4-32B-0414
688799_chunks_0006_0006,5044,231,5275,stop,THUDM/GLM-4-32B-0414
688799_chunks_0007_0007,5054,254,5308,stop,THUDM/GLM-4-32B-0414
688799_chunks_0008_0008,4998,293,5291,stop,THUDM/GLM-4-32B-0414
688799_chunks_0009_0009,5059,265,5324,stop,THUDM/GLM-4-32B-0414
688799_chunks_0010_0010,4971,292,5263,stop,THUDM/GLM-4-32B-0414
688799_chunks_0011_0011,5060,273,5333,stop,THUDM/GLM-4-32B-0414
688799_chunks_0012_0012,4951,287,5238,stop,THUDM/GLM-4-32B-0414
688799_chunks_0013_0013,5008,258,5266,stop,THUDM/GLM-4-32B-0414
688799_chunks_0014_0014,4764,318,5082,stop,THUDM/GLM-4-32B-0414
688799_chunks_0015_0015,4652,186,4838,stop,THUDM/GLM-4-32B-0414
688799_chunks_0016_0016,5054,190,5244,stop,THUDM/GLM-4-32B-0414
688799_chunks_0017_0017,4941,200,5141,stop,THUDM/GLM-4-32B-0414
688799_chunks_0018_0018,5031,220,5251,stop,THUDM/GLM-4-32B-0414
688799_chunks_0019_0019,5062,160,5222,stop,THUDM/GLM-4-32B-0414
688799_chunks_0020_0020,4961,111,5072,stop,THUDM/GLM-4-32B-0414
688799_chunks_0021_0021,4718,181,4899,stop,THUDM/GLM-4-32B-0414
688799_chunks_0022_0022,5026,190,5216,stop,THUDM/GLM-4-32B-0414
688799_chunks_0023_0023,5052,250,5302,stop,THUDM/GLM-4-32B-0414
688799_chunks_0024_0024,5057,282,5339,stop,THUDM/GLM-4-32B-0414
688799_chunks_0025_0025,5026,214,5240,stop,THUDM/GLM-4-32B-0414
688799_chunks_0026_0026,5055,273,5328,stop,THUDM/GLM-4-32B-0414
688799_chunks_0027_0027,5035,328,5363,stop,THUDM/GLM-4-32B-0414
688799_chunks_0028_0028,4938,338,5276,stop,THUDM/GLM-4-32B-0414
688799_chunks_0029_0029,4874,228,5102,stop,THUDM/GLM-4-32B-0414
688799_chunks_0030_0030,4967,184,5151,stop,THUDM/GLM-4-32B-0414
688799_chunks_0031_0031,1918,224,2142,stop,THUDM/GLM-4-32B-0414
