custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard
688369_1207014769_glm4_dewrap_join_chunk_0010,688369,致远互联,1207014769,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6275,5615,3781,3781,14,3781,glm4_dewrap_join_full543_20260705,272,272,发行人与用友网络存在业务合作，用友网络采购发行人的协同管理软件产品及服务，用于为终端用户提供一体化信息服务。报告期内，发行人向用友网络直接销售的产品和服务金额占主营业务收入比例较小，平均为0.78%至2.39%。发行人与用友网络及其他企业管理软件公司的合作模式对公司主营业务收入有直接影响，报告期内合计占主营业务收入比例为7.01%至12.80%。发行人具有独立的业务经营体系和直接面向市场的能力，不依赖其他企业管理软件产品。报告期内，发行人前五大供应商采购金额占采购总额比例较高，分别为32.75%、26.59%、20.45%和10.81%。,136,72,72,0,15,28,18,7,3,1,4,0.0555555555555555,6,2,1.4166666666666667,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0011,688369,致远互联,1207014769,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5664,4791,3599,3599,14,3599,glm4_dewrap_join_full543_20260705,195,195,"公司报告期内不存在对单一供应商重大依赖，关联方采购占比小且交易公允。公司主要固定资产包括房屋及建筑物、运输设备、办公设备，截至2019年6月30日合计原值3,152.97万元，净值1,683.29万元。公司拥有21项专利、98项软件著作权和61项商标，其中发明专利包括自由和固定工作流搭建方法、协同关系计算方法等核心技术。公司租赁多处房产用于日常经营，并获控股股东承诺承担租赁相关纠纷损失。",98,62,62,0,28,15,8,5,5,1,6,0.0967741935483871,5,-1,1.1451612903225807,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0012,688369,致远互联,1207014769,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6509,5833,3980,3980,14,3980,glm4_dewrap_join_full543_20260705,184,184,公司拥有多项软件著作权，包括致远企业商务流程管理平台、协同管理软件等。公司拥有多个商标，覆盖35、42、38等类别，有效期至2028年左右。公司的软件著作权、专利、商标等资源要素不存在瑕疵、纠纷或潜在纠纷。公司核心技术包括协同技术平台、协同应用平台、协同移动平台、协同集成平台和协同数据平台，这些平台支持协同管理软件的开发、定制和应用，具有高可扩展性、稳定性和安全性。,92,12,65,1,0,0,0,0,12,0,12,1.0,4,-8,4.0,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0013,688369,致远互联,1207014769,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7009,6513,3992,3992,14,3992,glm4_dewrap_join_full543_20260705,246,246,公司拥有10余项核心技术、21项专利和98项软件著作权，核心技术产品收入占营业收入比例超过97%。公司自主研发了工作流引擎、智能表单引擎、统一门户技术、开放协同互联平台OCIP、国产化环境适配技术G6-N、协同PaaS平台Formtalk等核心技术，应用于A6、A8、G6等产品系列。公司正在研发A6-V5、A8-V5、G6等升级优化产品，以及CTP、CMP、CAP、CDP、CIP、Formtalk、CAP+、M+等平台技术。公司已与北京大学光华管理学院、北京数钥科技有限公司开展合作研发。,123,68,68,0,15,20,12,10,8,3,11,0.1617647058823529,6,-5,1.7794117647058822,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688369_1207014769_glm4_dewrap_join_chunk_0014,688369,致远互联,1207014769,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688369_1207014769_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5927,5425,3134,3134,14,3134,glm4_dewrap_join_full543_20260705,269,269,公司研发协同数据分析产品，解决企业信息孤岛问题，提供决策依据。公司研发费用占营业收入比例约14.3%，研发人员314人，占员工总数19.04%。公司拥有高新技术企业证书、信息系统集成及服务资质证书、CMMI三级认证等多项专业资质。公司获得2019协同管理软件明星产品、2019协同管理软件用户首选品牌等多项重要奖项。公司承担国家重点研发计划项目，参与制定G6-N国家标准，并开展多项重大科研项目。公司建立技术创新体系，设立产品技术创新委员会，整合上下游资源参与技术创新，开展产学研合作，引进培养专业技术人才，建立可持续创新管理与激励机制。,135,60,60,0,15,12,10,8,10,5,15,0.25,6,-9,2.0166666666666666,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0001,688199,久日新材,1207039442,1,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6451,5963,3989,3989,23,3989,glm4_dewrap_join_full543_20260705,214,214,发行人主要从事光引发剂的研发、生产和销售，是全国产量最大、品种最全的光引发剂生产供应商，光引发剂业务市场占有率约30%，在光固化领域具有全球影响力。报告期内，光引发剂收入占比持续超过95%。公司专注于光固化领域十余年，积累了大量专利与非专利技术，并构建了成熟高效的研发和成果转化体系。公司采取“以销定产”的生产模式，构建了湖南、山东、江苏三个现代化生产基地。公司外协加工不涉及关键工序和关键技术，且不存在对外协加工商的严重依赖。,107,62,62,0,10,15,12,14,8,3,11,0.1774193548387097,5,-6,2.064516129032258,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0002,688199,久日新材,1207039442,2,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6503,5815,3965,3965,23,3965,glm4_dewrap_join_full543_20260705,368,368,公司委托天津欧赛德、濮阳钰成、新绛保昌等外协加工商进行907提纯及中间体加工，报告期内与天津欧赛德的交易金额占其营业收入比例达99.06%，与濮阳钰成的交易金额占其营业收入比例达100%，与新绛保昌的交易金额占其营业收入比例达100%。公司外协加工以成本加成为定价原则，报告期内外协加工费用定价公允。公司主要销售模式包括向终端客户销售和向贸易商销售，终端客户为下游UV涂料、UV油墨等产品生产企业，贸易商客户主要为从事化工产品贸易的企业。公司终端客户及贸易商客户数量众多，广泛分布于国内、北美洲、欧洲、亚洲等全球不同区域市场。公司成立于1998年，专注于光引发剂的研发、生产和销售，已拥有十余个光引发剂产品的量产能力。公司光引发剂产品在生产过程中涉及污染的生产环节主要包括合成工艺环节和分离提纯环节，主要污染物排放达标，持有排污许可证。,184,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,6,-4,2.0166666666666666,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0003,688199,久日新材,1207039442,3,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6751,6260,3994,3994,23,3994,glm4_dewrap_join_full543_20260705,295,295,公司委托拥有危险废物经营许可证的单位处理危险废物，不存在超期存放情形。单体业务中，光引发剂用量为3%~5%，单体用量约为40%~60%。公司销售光引发剂的同时销售单体，以带动光引发剂销售。报告期内，公司主要向江苏开磷瑞阳化工股份有限公司和天骄辐射采购单体，2018年终止与天骄辐射的合作。公司拟使用募集资金投建年产6万吨单体生产线，实现单体自主生产。公司单体业务对公司毛利贡献较低，分别为2.15%、2.05%、0.32%和0.04%，主要为满足下游客户复配需求。公司与单体供应商天骄辐射存在关联关系，但无其他利益输送关系。公司单体业务毛利率低于可比公司，主要因公司单体业务属于贸易类业务。,148,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,6,-1,1.5806451612903225,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0004,688199,久日新材,1207039442,4,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6488,6082,3981,3981,23,3981,glm4_dewrap_join_full543_20260705,177,192,光固化技术是一种高效、环保、节能的加工技术，主要应用于 UV 涂料、UV 油墨等产品的生产。光引发剂是光固化材料的核心组成部分，其性能对固化速度和程度起关键作用。2012-2018 年，我国 UV 涂料和 UV 油墨产量年复合增长率分别达 12.74% 和 13.92%，但 UV 涂料产量占比仍低于国际平均水平。公司是行业内重要的光引发剂供应商之一，2018 年产量占比为 27%。,89,54,54,0,28,18,5,2,1,0,1,0.0185185185185185,4,3,0.7037037037037037,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0005,688199,久日新材,1207039442,5,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6708,6279,3967,3967,23,3967,glm4_dewrap_join_full543_20260705,229,229,光引发剂是UV涂料的核心原材料，其产能不足曾制约UV涂料发展。全球涂料市场巨大，UV涂料应用领域尚未全面覆盖，主要应用于木器涂料、包装涂料等领域。UV涂料发展历史较短，占有率扩大需要一定过程。UV涂料的部分性能限制了其在一定范围应用的发展速度，如耐候性不足、需要紫外光照射等。替代传统溶剂型涂料主要为UV涂料和水性涂料两大类型，短期水性涂料替代速度更快，但长期来看，UV涂料市场空间将越来越大。发行人在光引发剂行业内具有优势地位，市场份额一直维持在较高水平。,115,48,48,0,15,18,7,5,2,1,3,0.0625,6,3,1.25,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0006,688199,久日新材,1207039442,6,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6702,6322,3934,3934,23,3934,glm4_dewrap_join_full543_20260705,390,390,发行人主要从事光引发剂的研发、生产和销售，是全国产量最大、品种最全的光引发剂生产供应商，光引发剂业务市场占有率约30%。公司拥有184、TPO、1173等十余种光引发剂的规模化生产能力，产品线齐全，能为下游优质客户提供一站式原料供应。公司研发能力突出，拥有39项发明专利，主持2项、参与4项行业标准的编制。公司在湖南、山东、江苏建立了三个现代化生产基地，实现主要光引发剂品种有两个工厂同时生产，保障供应稳定。报告期内，公司光引发剂产量占全国总产量的比重分别为22%、27%、27%，是行业内最重要的光引发剂供应商之一。公司核心产品工艺技术先进，如1173和184产品采用酸-酸缩合一步连续法制备中间体酮，TPO产品采用一锅法工艺，907产品采用氯代物工艺，369产品采用缩合反应工艺。公司还研发出大分子类光引发剂1508、烟包油墨专用引发剂1212和369-V等新型光引发剂产品。,195,54,54,0,12,16,10,8,6,2,8,0.1481481481481481,6,-2,1.7407407407407407,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0007,688199,久日新材,1207039442,7,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7177,6802,3998,3998,23,3998,glm4_dewrap_join_full543_20260705,181,181,公司研发技术人员130名，占比13.92%，拥有45项专利（发明专利39项）。公司具备十余种光引发剂规模化生产能力，产品线覆盖主流品种及专用领域。2018年光引发剂产量占全行业27.40%，拥有约1.3万吨生产能力。公司与上海飞凯、阿克苏诺贝尔等优质客户建立长期合作关系。公司研发驱动的营销服务模式能提供综合性技术支持。公司融资渠道有限，对快速发展造成一定制约。,91,48,48,0,5,12,10,8,10,3,13,0.2708333333333333,6,-7,2.3125,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0008,688199,久日新材,1207039442,8,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6279,5593,3852,3852,23,3852,glm4_dewrap_join_full543_20260705,212,212,2019年1-3月，公司新建生产线运行趋稳，产能利用率提升至88.15%，产销率达101.51%。公司采用“以销定产”模式，通过月度生产会议确定生产计划，并设有严格的内控程序。报告期内，光引发剂销售收入占主营业务收入97.25%，其中TPO/TPO-L和184系列为主要产品。公司主要向终端客户和贸易商销售，2019年1-3月终端客户占比50.24%。公司不存在向单一客户销售超50%的情形，前五大客户销售占比31.82%。,106,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,6,1,1.625,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0009,688199,久日新材,1207039442,9,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5679,4975,3418,3418,23,3418,glm4_dewrap_join_full543_20260705,252,258,报告期内，公司向前五大客户销售金额占比分别为11.29%、7.01%、3.61%和2.72%。AALBORZ CHEMICAL LLC、大连保税区好丰工贸有限公司/TOPSMART VINTAGE LIMITED、YUWON INTEC LTD.采购占比较高，主要因公司产品种类齐全、产能优势突出、供货稳定且合作多年。公司以成本加成原则定价，同类产品不同客户售价存在差异。响水“321”事故未对主要客户生产经营造成影响。报告期内，应收账款前五名与营业收入前五名存在不一致，主要因客户账期不同及部分业务采用净额法核算。,126,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0010,688199,久日新材,1207039442,10,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6252,5483,3808,3808,23,3808,glm4_dewrap_join_full543_20260705,242,242,"报告期内，公司精细化学品产量逐年增加，但销量较低，产销率不足20%。精细化学品收入占主营业务收入比例较低，2019年1-3月仅占0.4%，2016年最高为4.28%。主要精细化学品包括米醛、2,4,6三甲基苯、苯甲酸酐等，其中米醛销量最大。精细化学品销售模式以贸易商为主，2019年1-3月贸易商客户占比25.96%。公司对精细化学品销售客户的信用政策与其他产品一致，账期30-90天。境外销售区域主要包括北美洲、欧洲和亚洲，其中北美洲收入占比最高，2019年1-3月达37.12%。",121,50,60,1,10,15,20,5,0,0,0,0.0,5,5,1.4,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0011,688199,久日新材,1207039442,11,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6581,5985,3860,3860,23,3860,glm4_dewrap_join_full543_20260705,315,333,报告期内，公司境外销售收入主要由光引发剂贡献，光引发剂境外销售收入占主营业务境外销售收入比分别为 98.35%、99.16%、99.48%和 99.93%。公司境外光引发剂产品包括 TPO/TPO-L、184、1173、ITX/DETX 等，产品线齐全。公司境外销售以向贸易商客户销售为主，主要客户包括 AALBORZ CHEMICAL LLC DBA AAL CHEM、DSM Coating Resins Ltd./DSM Desotech B.V. 等，前五大客户销售占比合计超过 50%。公司受中美贸易摩擦影响较小，受影响产品占主营业务收入比例低于 7%。公司对海外重大客户已形成全面的风险控制及风险评估体系，包括客户资信调查、信用评级和应收账款跟踪等措施。,158,54,54,0,12,15,10,8,6,3,9,0.1666666666666666,6,-3,1.8148148148148149,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0012,688199,久日新材,1207039442,12,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6127,5572,3984,3984,23,3984,glm4_dewrap_join_full543_20260705,256,256,"公司主要原材料包括二苯基氯化膦、环己甲酸、三氯化铝等，2019年1-3月采购金额占比分别为22.31%、5.58%、4.41%。主要能源为水、电、蒸汽，2019年1-3月采购金额分别为15.41万元、676.02万元、522.96万元。公司不存在向单个供应商采购比例超过50%的情形，2019年1-3月向前十名供应商采购金额占比36.55%，其中江苏久日化工有限公司采购金额2,172.41万元，占比8.33%。报告期内，扬中市四平化工有限公司、江苏久日化工有限公司、无极县腾益利化工有限公司始终为前十名供应商。",128,8,62,1,0,0,0,0,8,0,8,1.0,5,-3,4.0,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0013,688199,久日新材,1207039442,13,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6438,5792,3984,3984,23,3984,glm4_dewrap_join_full543_20260705,209,209,发行人主要向江苏久日采购二苯基氯化膦，采购价格与其他供应商基本一致，价格公允。响水事故导致江苏久日和天生药业停产，但因其采购占比不高，对公司影响有限。发行人与天骄辐射、聚联光固合作采购单体和光引发剂，价格与其他供应商无显著差异，价格公允。天骄辐射、聚联光固因资金短缺和不在化工园区，供货稳定性存在风险，公司已终止合作并计划自产单体。报告期内，公司向天骄辐射、聚联光固采购金额占总采购额比例分别为6.48%和7.76%。,105,62,62,0,10,15,12,14,8,3,11,0.1774193548387097,5,-6,2.064516129032258,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0014,688199,久日新材,1207039442,14,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6446,5806,3990,3990,23,3990,glm4_dewrap_join_full543_20260705,250,250,"发行人从天骄辐射采购单体价格高于其他供应商，因采购特种单体单价较高，但与同类产品价格基本一致，价格公允。发行人向天骄辐射销售原材料毛利率稳定在5%左右（单体原材料）和16%左右（光引发剂原材料）。发行人向天骄辐射、聚联光固采购单体、光引发剂价格与其他供应商无显著差异，交易公允。发行人股东廖文骏持有天骄辐射65%股权、聚联光固50%股权，但交易均履行了必要的内部审批程序。公司主要固定资产包括房屋建筑物和机器设备，截至2019年3月31日账面价值分别为20,431.25万元和19,571.54万元。",125,49,49,0,23,12,6,4,3,1,4,0.0816326530612244,5,1,1.0816326530612246,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0015,688199,久日新材,1207039442,15,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5752,5075,3806,3806,23,3806,glm4_dewrap_join_full543_20260705,157,157,公司及子公司拥有多处房屋建筑物，包括天津、滨海高新区、常州、山东和湖南的房产，总面积超过数万平方米，用途主要为非居住、工业和办公。公司通过不动产抵押获得银行授信和贷款，主要合作银行为兴业银行、浦发银行和渤海银行。截至招股说明书签署日，公司通过抵押获得的借款总额超过1.8亿元，主要用于流动资金和银行承兑汇票等业务。,79,54,54,0,0,0,0,0,0,0,0,0.0,0,0,,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0016,688199,久日新材,1207039442,16,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4960,4391,3176,3176,23,3176,glm4_dewrap_join_full543_20260705,116,116,"公司拥有45项授权专利，其中发明专利39项、实用新型专利6项。公司主要机器设备包括反应釜828台、储罐1,608台等，总原值约23,623.91万元。公司拥有多处土地使用权，总面积约206,705.5平方米，主要用于工业和科教用途。",58,42,42,0,32,5,3,1,1,0,1,0.0238095238095238,3,2,0.4285714285714285,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0017,688199,久日新材,1207039442,17,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6164,5568,3993,3993,23,3993,glm4_dewrap_join_full543_20260705,139,139,发行人拥有多项专利权，包括光引发剂制备方法、光固化应用等核心技术专利，专利权状态均为“专利权维持”。发行人已授权专利覆盖公司大部分产品，部分核心技术产品及高技术含量复配型产品采用商业秘密保护。发行人及其子公司持有安全生产许可证、危险化学品登记证等经营资质，符合相关法律法规规定。,70,45,45,0,0,0,0,0,45,0,45,1.0,3,-42,4.0,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0018,688199,久日新材,1207039442,18,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7021,6539,3982,3982,23,3982,glm4_dewrap_join_full543_20260705,186,186,公司及湖南久日、常州久日、山东久日持有危险化学品生产、登记许可证，符合法规要求。公司主要产品均已取得REACH注册。公司核心技术包括一锅法合成TPO工艺、184碱解蒸馏结晶干燥设备和工艺等，技术来源为自主研发或消化吸收再创新。公司拥有多项核心技术专利，用于制造光引发剂及其核心原料。核心技术具有工艺简化、安全性高、环保性好等先进性。公司持续符合资质许可条件，无特许经营权。,93,48,48,0,18,12,5,6,5,2,7,0.1458333333333333,6,-1,1.4583333333333333,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0019,688199,久日新材,1207039442,19,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5777,5520,3468,3468,23,3468,glm4_dewrap_join_full543_20260705,334,335,发行人开发的大分子光引发剂生产技术可生产TX类产品，用于食品包装油墨，满足低迁移要求。发行人研发的907新工艺以氯苯为起始原料，替代茴香硫醚，减少废酸产生，降低环境排放。发行人研发的TPO-L新生产技术通过精确控制反应物投料比和反应温度，直接得到高含量产品，避免蒸馏，减少设备投入和维修。发行人开发UV LED光引发剂，适合浅色油墨和木器涂料使用，产品性能优异、易于量产、价格适中。发行人掌握包括184、TPO、TPO-L、1173、907、369、DETX、ITX在内的十余种光引发剂的规模化生产工艺，是全国产量最大、品种最全的光引发剂生产供应商。发行人通过长时间自主研发并持续改进形成的各类工艺技术、自动化生产技术等，与行业内通用技术存在区别，具备经济效益上的优势。,167,58,58,0,10,15,12,10,8,3,11,0.1896551724137931,6,-5,2.0,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0020,688199,久日新材,1207039442,20,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6408,5978,3970,3970,23,3970,glm4_dewrap_join_full543_20260705,352,352,公司光引发剂收入规模和营业收入规模均高于同行业可比公司，营业收入增长率分别为15.85%、35.87%、111.37%，净利润增长率分别为247.74%、260.98%，净利润率逐年增高，加权平均净资产收益率逐年提升。公司拥有覆盖行业内主流品种的多项核心技术，包括一锅法合成TPO工艺、184碱解设备和工艺等，已取得发明专利39项、实用新型专利6项。公司通过持续自主研发形成的核心技术有别于行业通用技术，存在较高的技术壁垒，并仍在不断改进完善中。公司具备完善的创新机制，组建了强力的研发队伍，对新工艺、新产品持续研究，不断改进，保持技术先进性。公司核心技术中的非专利技术包括184碱解设备和工艺、1173、184酮新技术等，这些技术具有创新性和先进性，能够保障生产安全，稳定产品质量，实现产能的大幅提升。,176,48,48,0,10,12,8,7,8,3,11,0.2291666666666666,6,-5,2.0,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0021,688199,久日新材,1207039442,21,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6675,6251,3967,3967,23,3967,glm4_dewrap_join_full543_20260705,175,175,发行人主营UV光固化配方产品原材料，核心技术围绕光引发剂制备形成，符合国家产业政策。公司已获授权发明专利39项、实用新型专利6项，核心技术产品收入占比超90%。公司是全国产量最大、品种最全的光引发剂生产供应商，市场占有率约30%，主持或参与编制6项行业标准。公司拥有多项重要奖项，承担多项国家级科研项目，研发实力强，核心技术自主性强，符合科创板定位。,88,58,58,0,10,15,12,8,9,4,13,0.2241379310344827,6,-7,2.0517241379310347,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0022,688199,久日新材,1207039442,22,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6721,6263,3957,3957,23,3957,glm4_dewrap_join_full543_20260705,227,227,公司持续研发低粘度聚氨酯、低气味光引发剂等产品，用于无溶剂型UV涂料配方。报告期内研发费用逐年增加，2019年1-3月研发费用1661.08万元，占营业收入4.04%。公司拥有130名研发技术人员，占员工总数13.92%，其中博士3名，硕士12名。公司已获授权专利45项，其中发明专利39项，实用新型专利6项。公司研发技术人员薪酬逐年提升，2019年1-3月研发技术人员平均薪酬14.69万元/年。公司建立了导师制度、内训师制度等培养机制，提升研发能力。,114,62,62,0,12,15,18,10,5,2,7,0.1129032258064516,5,-2,1.7903225806451613,,siliconflow_glm4_32b_table2_next50_shard3_20260707
688199_1207039442_glm4_dewrap_join_chunk_0023,688199,久日新材,1207039442,23,23,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688199_1207039442_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6527,6162,3824,3824,23,3824,glm4_dewrap_join_full543_20260705,206,206,公司核心技术人员共5人，包括寇福平、张齐、毛桂红、罗想、张建锋，均符合公司认定标准，拥有硕士及以上学历和5年以上有机合成产品开发经验，主导完成2项以上核心技术或取得2项以上发明专利。公司建立了研发流程，包括项目调研、小试、中试放大、试生产等阶段，并设有知识库制度。公司持续进行技术研发，对ITX、1173、184等核心产品进行工艺改进，并开发新型光引发剂，保持核心技术先进性。公司通过香港子公司开展境外贸易业务。,103,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,6,-1,1.6,,siliconflow_glm4_32b_table2_next50_shard3_20260707
