label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model,source_shard
688619_chunks_0008_0008,4967,189,5156,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0009_0009,4816,227,5043,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0010_0010,5001,174,5175,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0011_0011,4670,253,4923,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0012_0012,4590,153,4743,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0013_0013,5007,634,5641,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0014_0014,5007,154,5161,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0015_0015,4810,217,5027,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0016_0016,4959,339,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0017_0017,4561,306,4867,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0018_0018,5026,263,5289,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0019_0019,5056,237,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0020_0020,4954,235,5189,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0021_0021,4937,246,5183,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0022_0022,5054,296,5350,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688619_chunks_0023_0023,1561,201,1762,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0001_0001,5049,240,5289,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0002_0002,5047,328,5375,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0003_0003,5058,205,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0004_0004,5047,218,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0005_0005,5050,223,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0006_0006,5048,329,5377,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0007_0007,5061,221,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0008_0008,5060,212,5272,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0009_0009,5009,193,5202,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0010_0010,5044,414,5458,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0011_0011,5031,287,5318,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0012_0012,4948,243,5191,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0013_0013,5032,225,5257,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0014_0014,5035,252,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0015_0015,5046,202,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0016_0016,5039,136,5175,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0017_0017,5054,179,5233,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0018_0018,5059,685,5744,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0019_0019,5038,149,5187,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0020_0020,5047,148,5195,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0021_0021,5038,285,5323,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0022_0022,5000,248,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0023_0023,5054,190,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0024_0024,5029,218,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0025_0025,5047,189,5236,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0026_0026,5050,188,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688628_chunks_0027_0027,2410,249,2659,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0001_0001,4982,271,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0002_0002,5060,209,5269,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0003_0003,5063,250,5313,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0004_0004,5064,157,5221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0005_0005,5063,197,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0006_0006,5057,172,5229,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0007_0007,5047,331,5378,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0008_0008,4285,244,4529,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0009_0009,5049,293,5342,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0010_0010,4645,284,4929,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0011_0011,4781,217,4998,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0012_0012,5059,269,5328,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0013_0013,4568,235,4803,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0014_0014,4677,243,4920,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0015_0015,4703,229,4932,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0016_0016,5046,223,5269,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0017_0017,4977,187,5164,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0018_0018,5052,212,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0019_0019,4944,188,5132,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688665_chunks_0020_0020,3202,189,3391,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0001_0001,5061,249,5310,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0002_0002,5061,280,5341,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0003_0003,5058,195,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0004_0004,5037,191,5228,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0005_0005,5063,238,5301,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0006_0006,5015,200,5215,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0007_0007,5040,204,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0008_0008,4693,188,4881,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0009_0009,5060,159,5219,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0010_0010,4690,148,4838,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0011_0011,5021,153,5174,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0012_0012,5056,274,5330,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0013_0013,5054,231,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0014_0014,4961,257,5218,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0015_0015,4831,211,5042,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688669_chunks_0016_0016,2981,214,3195,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0001_0001,4484,204,4688,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0002_0002,5031,209,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0003_0003,5053,241,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0004_0004,5061,211,5272,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0005_0005,5030,196,5226,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0006_0006,5011,262,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0007_0007,5028,285,5313,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0008_0008,5052,229,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0009_0009,5059,242,5301,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0010_0010,4957,237,5194,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0011_0011,5005,256,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0012_0012,5051,248,5299,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0013_0013,5061,265,5326,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0014_0014,5059,230,5289,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0015_0015,4791,223,5014,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0016_0016,5039,237,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0017_0017,5018,207,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0018_0018,5042,190,5232,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0019_0019,5050,245,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688676_chunks_0020_0020,1116,105,1221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0001_0001,5009,216,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0002_0002,4898,283,5181,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0003_0003,5047,205,5252,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0004_0004,5064,231,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0005_0005,5044,174,5218,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0006_0006,5063,241,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0007_0007,4680,239,4919,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0008_0008,4960,247,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0009_0009,5043,187,5230,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0010_0010,5063,159,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0011_0011,5010,213,5223,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0012_0012,5009,196,5205,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0013_0013,5045,242,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688677_chunks_0014_0014,3423,265,3688,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0001_0001,5053,234,5287,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0002_0002,5035,259,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0003_0003,5052,197,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0004_0004,4753,219,4972,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0005_0005,4927,229,5156,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0006_0006,4966,221,5187,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0007_0007,4757,190,4947,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0008_0008,5045,252,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0009_0009,4526,187,4713,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0010_0010,4543,156,4699,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0011_0011,5059,202,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688680_chunks_0012_0012,4675,194,4869,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0001_0001,4759,358,5117,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0002_0002,5048,231,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0003_0003,5053,227,5280,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0004_0004,5042,216,5258,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0005_0005,5061,182,5243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0006_0006,5012,205,5217,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0007_0007,5038,216,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0008_0008,4991,210,5201,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0009_0009,5033,197,5230,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0010_0010,5050,333,5383,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0011_0011,5051,244,5295,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0012_0012,5028,188,5216,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0013_0013,5061,247,5308,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0014_0014,5040,224,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0015_0015,4914,239,5153,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0016_0016,4616,178,4794,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0017_0017,4936,206,5142,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0018_0018,5052,218,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0019_0019,5044,232,5276,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688687_chunks_0020_0020,1866,165,2031,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0001_0001,5056,192,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0002_0002,5054,211,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0003_0003,5037,205,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0004_0004,5045,199,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0005_0005,4493,214,4707,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0006_0006,4745,260,5005,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0007_0007,5056,207,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0008_0008,5058,208,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0009_0009,5034,246,5280,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0010_0010,5051,191,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0011_0011,5039,223,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0012_0012,4950,171,5121,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0013_0013,5025,112,5137,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0014_0014,4304,119,4423,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0015_0015,5018,231,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0016_0016,4696,231,4927,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0017_0017,5048,189,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688689_chunks_0018_0018,3857,271,4128,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0001_0001,5031,191,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0002_0002,5056,215,5271,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0003_0003,5010,243,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0004_0004,5012,251,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0005_0005,5058,191,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0006_0006,5028,219,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0007_0007,5055,305,5360,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0008_0008,4999,226,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0009_0009,5032,212,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0010_0010,4765,211,4976,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0011_0011,4941,255,5196,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0012_0012,4913,219,5132,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0013_0013,4906,213,5119,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0014_0014,4823,103,4926,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0015_0015,4688,156,4844,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0016_0016,4208,204,4412,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0017_0017,4961,155,5116,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0018_0018,4944,580,5524,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0019_0019,5030,199,5229,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0020_0020,5059,227,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688696_chunks_0021_0021,5020,245,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0001_0001,5058,215,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0002_0002,4977,220,5197,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0003_0003,5041,213,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0004_0004,5062,253,5315,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0005_0005,5060,225,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0006_0006,5053,250,5303,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0007_0007,5048,211,5259,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0008_0008,4894,209,5103,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0009_0009,4498,237,4735,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0010_0010,5049,319,5368,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688819_chunks_0011_0011,4469,204,4673,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688092_chunks_0001_0001,5061,199,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
