custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688200_1207304039_glm4_dewrap_join_chunk_0007,688200,华峰测控,1207304039,7,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6439,5772,3980,3980,12,3980,229,229,115,62,62,0,12,15,18,10,5,2,7,0.1129032258064516,5,-2,1.7903225806451613,,132,115,132,34.608695652173914,30.151515151515152,,,43,27,10.804020100502512,6.783919597989949,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688200_1207304039_glm4_dewrap_join_chunk_0008,688200,华峰测控,1207304039,8,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6386,5704,3853,3853,12,3853,394,394,197,48,48,0,16,15,8,5,3,1,4,0.0833333333333333,6,2,1.3125,,222,197,222,19.55837563451777,17.355855855855857,,,32,5,8.305216714248637,1.2976901116013495,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688200_1207304039_glm4_dewrap_join_chunk_0009,688200,华峰测控,1207304039,9,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4936,4470,3261,3261,12,3261,146,146,73,0,0,0,0,0,0,0,0,0,0,,0,0,,,90,73,90,44.67123287671233,36.233333333333334,,,73,50,22.38577123581723,15.332720024532351,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688200_1207304039_glm4_dewrap_join_chunk_0010,688200,华峰测控,1207304039,10,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6112,5442,3952,3952,12,3952,300,304,150,68,68,0,0,0,0,0,47,21,68,1.0,6,-62,4.3088235294117645,,173,150,173,26.346666666666668,22.84393063583815,,,136,97,34.412955465587046,24.544534412955464,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688200_1207304039_glm4_dewrap_join_chunk_0011,688200,华峰测控,1207304039,11,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6681,6085,3975,3975,12,3975,487,488,244,60,60,0,0,0,0,11,19,30,49,0.8166666666666667,6,-43,4.316666666666666,,273,244,273,16.290983606557376,14.56043956043956,,,360,226,90.56603773584904,56.85534591194968,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688200_1207304039_glm4_dewrap_join_chunk_0012,688200,华峰测控,1207304039,12,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688200_1207304039_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6334,5847,3638,3638,12,3638,413,415,207,48,48,0,10,15,10,8,4,1,5,0.1041666666666666,6,1,1.6666666666666667,,232,207,232,17.57487922705314,15.68103448275862,,,317,175,87.13578889499725,48.10335349092908,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0001,688169,石头科技,1207308744,1,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6960,6558,3989,3989,17,3989,265,265,133,62,62,0,12,15,18,10,5,2,7,0.1129032258064516,5,-2,1.7903225806451613,,142,133,142,29.99248120300752,28.091549295774648,,,99,46,24.818250188017046,11.53171220857358,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0002,688169,石头科技,1207308744,2,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6606,6046,3951,3951,17,3951,272,272,136,48,48,0,15,12,8,7,5,1,6,0.125,6,0,1.5416666666666667,,157,136,157,29.051470588235293,25.1656050955414,,,54,14,13.66742596810934,3.543406732472792,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0003,688169,石头科技,1207308744,3,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6966,6591,3997,3997,17,3997,262,262,131,54,54,0,12,15,10,8,6,3,9,0.1666666666666666,6,-3,1.8148148148148149,,155,131,155,30.51145038167939,25.787096774193547,,,56,20,14.010507880910684,5.003752814610958,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0004,688169,石头科技,1207308744,4,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6946,6521,3975,3975,17,3975,185,185,93,48,48,0,10,15,12,7,3,1,4,0.0833333333333333,6,2,1.6041666666666667,,110,93,110,42.74193548387097,36.13636363636363,,,31,31,7.79874213836478,7.79874213836478,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0005,688169,石头科技,1207308744,5,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7235,6799,3999,3999,17,3999,357,357,179,62,62,0,15,28,10,5,3,1,4,0.064516129032258,5,1,1.2903225806451613,,198,179,198,22.34078212290503,20.196969696969695,,,94,40,23.50587646911728,10.002500625156287,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0006,688169,石头科技,1207308744,6,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7551,7180,3975,3975,17,3975,228,228,114,60,60,0,28,18,8,3,2,1,3,0.05,6,3,0.9333333333333332,,118,114,118,34.86842105263158,33.686440677966104,,,134,55,33.710691823899374,13.836477987421384,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0007,688169,石头科技,1207308744,7,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6676,6103,3954,3954,17,3954,227,227,114,49,49,0,5,12,10,8,10,4,14,0.2857142857142857,6,-8,2.36734693877551,,130,114,130,34.68421052631579,30.415384615384617,,,116,46,29.33737986848761,11.63378856853819,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0008,688169,石头科技,1207308744,8,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6292,5620,3974,3974,17,3974,196,196,98,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,5,-2,1.5806451612903225,,111,98,111,40.55102040816327,35.8018018018018,,,5,5,1.2581781580271767,1.2581781580271767,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0009,688169,石头科技,1207308744,9,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6743,5954,3969,3969,17,3969,222,222,111,54,54,0,32,12,5,3,1,1,2,0.037037037037037,5,3,0.7407407407407407,,135,111,135,35.75675675675676,29.4,,,25,12,6.298815822625347,3.0234315948601664,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0010,688169,石头科技,1207308744,10,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6599,5762,3984,3984,17,3984,245,245,123,72,72,0,15,28,18,7,3,1,4,0.0555555555555555,5,1,1.4166666666666667,,146,123,146,32.390243902439025,27.28767123287671,,,46,11,11.546184738955825,2.761044176706827,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0011,688169,石头科技,1207308744,11,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6520,5430,3970,3970,17,3970,117,117,59,84,84,0,0,0,0,0,84,0,84,1.0,2,-82,4.0,,70,59,70,67.28813559322033,56.714285714285715,,,133,0,33.50125944584383,0.0,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0012,688169,石头科技,1207308744,12,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5842,5047,3784,3784,17,3784,164,164,82,62,62,0,12,0,0,0,4,46,50,0.8064516129032258,4,-46,3.967741935483871,,91,82,91,46.14634146341464,41.582417582417584,,,103,29,27.21987315010571,7.66384778012685,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0013,688169,石头科技,1207308744,13,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6917,5996,3982,3982,17,3982,213,213,107,19,89,1,0,0,0,0,19,0,19,1.0,4,-15,4.0,,115,107,115,37.21495327102804,34.62608695652174,,,162,66,40.68307383224511,16.574585635359114,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0014,688169,石头科技,1207308744,14,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7276,6758,3959,3959,17,3959,316,316,158,60,60,0,15,12,10,8,10,5,15,0.25,6,-9,2.0166666666666666,,182,158,182,25.056962025316455,21.752747252747252,,,143,74,36.120232381914626,18.69158878504673,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0015,688169,石头科技,1207308744,15,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7043,6645,3960,3960,17,3960,388,388,194,52,52,0,10,15,12,8,5,2,7,0.1346153846153846,5,-2,1.7884615384615383,,205,194,205,20.412371134020617,19.317073170731707,,,158,62,39.898989898989896,15.656565656565656,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0016,688169,石头科技,1207308744,16,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7197,6632,3919,3919,17,3919,267,267,134,54,54,0,12,15,10,8,6,3,9,0.1666666666666666,6,-3,1.8148148148148149,,149,134,149,29.246268656716417,26.302013422818792,,,272,102,69.40546057667773,26.02704771625415,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688169_1207308744_glm4_dewrap_join_chunk_0017,688169,石头科技,1207308744,17,17,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688169_1207308744_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7009,6522,3934,3934,17,3934,278,278,139,54,54,0,10,12,8,10,10,4,14,0.2592592592592592,6,-8,2.185185185185185,,149,139,149,28.302158273381295,26.40268456375839,,,277,109,70.41179461108287,27.707168276563294,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0001,688177,百奥泰,1207308742,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6564,6069,3970,3970,24,3970,258,258,129,54,54,0,5,12,10,15,10,2,12,0.2222222222222222,6,-6,2.3518518518518516,,153,129,153,30.775193798449617,25.947712418300657,,,143,60,36.02015113350126,15.113350125944583,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0002,688177,百奥泰,1207308742,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6393,5828,3989,3989,24,3989,218,223,109,18,48,1,0,0,0,0,12,6,18,1.0,6,-12,4.333333333333333,,142,109,142,36.59633027522936,28.091549295774648,,,71,28,17.79894710453748,7.019303083479569,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0003,688177,百奥泰,1207308742,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6568,6006,3949,3949,24,3949,273,273,137,42,42,0,0,0,0,12,18,12,30,0.7142857142857143,6,-24,4.0,,164,137,164,28.824817518248175,24.07926829268293,,,92,49,23.297037224613828,12.408204608761713,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0004,688177,百奥泰,1207308742,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6577,6107,3981,3981,24,3981,303,303,152,60,60,0,12,18,15,8,5,2,7,0.1166666666666666,7,0,1.7,,181,152,181,26.19078947368421,21.994475138121548,,,96,63,24.114544084400904,15.825169555388094,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0005,688177,百奥泰,1207308742,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6428,5970,3982,3982,24,3982,342,366,171,54,54,0,12,15,10,8,6,3,9,0.1666666666666666,6,-3,1.8148148148148149,,222,171,222,23.28654970760234,17.936936936936938,,,87,52,21.84831742842793,13.058764439979909,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0006,688177,百奥泰,1207308742,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6343,6020,3981,3981,24,3981,57,57,29,48,48,0,0,48,0,0,0,0,0,0.0,1,1,1.0,,34,29,34,137.27586206896552,117.08823529411764,,,116,68,29.13840743531776,17.081135393117307,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0007,688177,百奥泰,1207308742,7,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6600,6297,3988,3988,24,3988,207,207,104,31,31,0,0,0,0,0,0,0,0,0.0,0,0,,,122,104,122,38.34615384615385,32.68852459016394,,,185,104,46.389167502507526,26.078234704112337,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0008,688177,百奥泰,1207308742,8,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6664,6172,3860,3860,24,3860,263,263,132,54,54,0,15,16,10,8,4,1,5,0.0925925925925925,5,0,1.5,,153,132,153,29.24242424242424,25.22875816993464,,,138,62,35.751295336787564,16.06217616580311,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0009,688177,百奥泰,1207308742,9,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6870,6513,3971,3971,24,3971,275,275,138,72,72,0,45,15,7,3,1,1,2,0.0277777777777777,4,2,0.6527777777777778,,163,138,163,28.77536231884058,24.36196319018405,,,73,60,18.383278771090406,15.109544195416772,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0010,688177,百奥泰,1207308742,10,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7017,6584,3984,3984,24,3984,119,119,60,60,60,0,42,15,2,1,0,0,0,0.0,3,3,0.3666666666666666,,70,60,70,66.4,56.91428571428571,,,142,84,35.6425702811245,21.08433734939759,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0011,688177,百奥泰,1207308742,11,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6608,6143,3950,3950,24,3950,58,58,29,60,60,0,52,7,1,0,0,0,0,0.0,1,1,0.15,,32,29,32,136.20689655172413,123.4375,,,61,43,15.443037974683543,10.886075949367088,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0012,688177,百奥泰,1207308742,12,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7003,6589,3983,3983,24,3983,204,204,102,78,78,0,23,28,12,8,6,1,7,0.0897435897435897,5,-2,1.3461538461538465,,126,102,126,39.049019607843135,31.61111111111111,,,103,36,25.85990459452674,9.038413256339442,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0013,688177,百奥泰,1207308742,13,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6414,5815,3938,3938,24,3938,278,278,139,60,60,0,10,25,15,5,4,1,5,0.0833333333333333,5,0,1.5166666666666666,,185,139,185,28.33093525179856,21.286486486486485,,,20,16,5.078720162519045,4.062976130015236,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0014,688177,百奥泰,1207308742,14,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6528,5902,3989,3989,24,3989,180,180,90,54,54,0,12,18,10,8,4,2,6,0.1111111111111111,5,-1,1.6296296296296295,,115,90,115,44.32222222222222,34.68695652173913,,,48,32,12.033091000250687,8.022060666833791,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0015,688177,百奥泰,1207308742,15,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6410,6068,3969,3969,24,3969,338,338,169,45,45,0,15,12,8,5,4,1,5,0.1111111111111111,6,1,1.4222222222222225,,198,169,198,23.485207100591715,20.045454545454547,,,93,64,23.43159486016629,16.12496850592089,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0016,688177,百奥泰,1207308742,16,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6548,6085,3949,3949,24,3949,440,483,220,48,48,0,12,15,10,6,4,1,5,0.1041666666666666,6,1,1.5416666666666667,,294,220,294,17.95,13.431972789115646,,,85,57,21.524436566219293,14.434033932641174,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0017,688177,百奥泰,1207308742,17,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6458,5963,3982,3982,24,3982,302,302,151,48,48,0,18,15,8,5,1,1,2,0.0416666666666666,6,4,1.1458333333333333,,180,151,180,26.37086092715232,22.122222222222224,,,83,48,20.84379708689101,12.054244098442991,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0018,688177,百奥泰,1207308742,18,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6725,6395,3992,3992,24,3992,290,290,145,54,54,0,8,18,12,10,5,1,6,0.1111111111111111,6,0,1.7962962962962965,,169,145,169,27.53103448275862,23.62130177514793,,,161,75,40.33066132264529,18.787575150300604,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0019,688177,百奥泰,1207308742,19,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5870,5382,3399,3399,24,3399,243,243,122,54,54,0,7,10,12,12,8,5,13,0.2407407407407407,6,-7,2.3518518518518516,,147,122,147,27.860655737704917,23.122448979591837,,,116,47,34.1276846131215,13.827596351868197,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0020,688177,百奥泰,1207308742,20,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6709,6053,3912,3912,24,3912,284,284,142,60,60,0,10,25,15,5,4,1,5,0.0833333333333333,5,0,1.5166666666666666,,161,142,161,27.549295774647888,24.29813664596273,,,113,43,28.88548057259714,10.991820040899794,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0021,688177,百奥泰,1207308742,21,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6456,5545,3986,3986,24,3986,188,188,94,54,54,0,10,18,12,8,4,2,6,0.1111111111111111,5,-1,1.7037037037037035,,117,94,117,42.40425531914894,34.06837606837607,,,76,63,19.066733567486203,15.805318615153034,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0022,688177,百奥泰,1207308742,22,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6838,6121,3982,3982,24,3982,203,203,102,62,62,0,15,12,10,12,10,3,13,0.2096774193548387,6,-7,1.9838709677419355,,122,102,122,39.03921568627451,32.63934426229508,,,185,106,46.45906579608237,26.619789050728276,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
688177_1207308742_glm4_dewrap_join_chunk_0023,688177,百奥泰,1207308742,23,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688177_1207308742_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7238,6740,3981,3981,24,3981,278,278,139,32,62,1,0,0,0,9,15,8,23,0.71875,6,-17,3.96875,,177,139,177,28.640287769784173,22.491525423728813,,,403,150,101.23084652097462,37.67897513187641,glm200,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_shard2_20260708
