custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688038_1210429108_glm4_dewrap_join_chunk_0016,688038,中科通达,1210429108,16,16,results/glm4_dewrap_join_pilot5_20260705/chunks/688038_1210429108_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3762,3548,2119,2119,16,2119,176,176,"公司研发投入逐年增长，2020年研发投入2,875.70万元，占营业收入5.80%。技术人员161人，占员工总数38%，其中专职研发人员122人。核心技术人员7人，拥有多项发明专利，如“事件信息知识图谱模型构建方法”等。公司通过竞业禁止协议和股权激励约束激励核心技术人员。公司持续高研发投入，健全研发体系，与华为、海康威视等企业合作交流，提升研发实力。",88,42,42,0,10,12,8,5,5,2,7,0.1666666666666666,6,-1,1.738095238095238,,102,88,102,24.079545454545453,20.774509803921568,24.079545454545453,20.774509803921568,215,88,101.46295422369042,41.52902312411515
688172_1215333346_glm4_dewrap_join_chunk_0001,688172,燕东微,1215333346,1,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6637,6214,3993,3993,13,3993,308,308,"燕东微是集芯片设计、晶圆制造和封装测试于一体的半导体企业，承担了16项国家级及省部级科研项目，连续六年获“中国半导体功率器件十强企业”称号。公司主营业务包括产品与方案和制造与服务，产品与方案业务聚焦分立器件及模拟集成电路、特种集成电路及器件，制造与服务业务提供半导体开放式晶圆制造与封装测试服务。公司拥有6英寸晶圆制造产能6.5万片/月，8英寸晶圆制造产能4.5万片/月，并启动12英寸集成电路生产线建设。公司数字三极管产品年出货量超20亿只，ECM前置放大器年出货量超20亿只，浪涌保护器件年出货量超55亿只，射频功率器件年出货量超4,000万只。公司是国内主要的ECM前置放大器供应商和特种集成电路及器件供应商。",154,66,66,0,10,15,12,14,11,4,15,0.2272727272727272,6,-9,2.196969696969697,,187,154,187,25.928571428571427,21.352941176470587,25.928571428571427,21.352941176470587,80,67,20.035061357375408,16.779363886801903
688172_1215333346_glm4_dewrap_join_chunk_0002,688172,燕东微,1215333346,2,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6878,6524,3997,3997,13,3997,389,389,公司特种模拟集成电路包括稳压电路、基准电压源器件、运算放大器和脉宽调制器四大门类，其中单片集成稳压电路是公司最核心的模拟集成电路产品。公司拥有设备精良、生产能力较强的特种薄膜混合集成电路生产线，采用磁控溅射、蒸发和光刻等手段的基片成膜技术。公司制造与服务板块聚焦于提供半导体开放式晶圆制造和封装测试服务，拥有8英寸和6英寸晶圆生产线，8英寸晶圆生产线位于北京市经济技术开发区，截至2022年6月产能已达4.5万片/月，6英寸晶圆生产线位于四川省遂宁市，截至2022年6月产能已达6.5万片/月。公司半导体封装测试生产线拥有划片机、粘片机、焊线机、包封机、测试分选机等全自动生产设备及配套工艺。报告期内，公司主营业务收入构成中，分立器件及模拟集成产品与方案板块收入占比最高。公司制定了包括内控制度《产品研究与开发管理办法》和流程控制文件《设计和开发控制程序》等在内的研发管理制度。,195,54,54,0,5,15,12,12,6,4,10,0.1851851851851851,6,-4,2.2037037037037037,,234,195,234,20.497435897435896,17.081196581196583,20.497435897435896,17.081196581196583,199,152,49.787340505379035,38.028521391043284
688172_1215333346_glm4_dewrap_join_chunk_0003,688172,燕东微,1215333346,3,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6773,6390,3902,3902,13,3902,205,205,公司采用委托外协封测厂进行封装测试，派驻技术人员驻厂指导，并拥有超小型塑封SOD/SOT、DFN等多门类封装生产线及QFN系列封装量产能力。公司掌握超小芯片粘片、超低线弧键合等核心技术，拥有16项封装测试专利。公司以直销为主，报告期内直销占比99.73%-99.55%。公司采用IDM模式，整合设计与工艺，保障产能供应。公司生产经营符合环保要求，拥有完善的污染治理设施。公司属于半导体行业，受益于国家政策支持。,103,54,54,0,15,18,8,7,4,2,6,0.1111111111111111,6,0,1.5,,123,103,123,37.883495145631066,31.723577235772357,37.883495145631066,31.723577235772357,124,77,31.778575089697593,19.73347001537673
688172_1215333346_glm4_dewrap_join_chunk_0004,688172,燕东微,1215333346,4,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6986,6428,3962,3962,13,3962,198,198,公司属于半导体行业，产品包括分立器件及模拟集成电路、特种集成电路及器件，并提供晶圆制造、封装测试服务。公司子公司燕东科技符合国家鼓励的集成电路生产企业政策，锐达芯符合重点集成电路设计企业政策。公司分别于2018年和2021年启动8英寸和12英寸集成电路生产线的建设，获得北京市产业政策支持。近年来，在国家政策支持下，我国集成电路产业整体实力显著提升，但国内半导体市场供给和需求之间仍存在明显差距。,99,48,48,0,18,20,5,3,1,1,2,0.0416666666666666,4,2,1.0,,104,99,104,40.02020202020202,38.09615384615385,40.02020202020202,38.09615384615385,73,41,18.425037859666837,10.348308934881372
688172_1215333346_glm4_dewrap_join_chunk_0005,688172,燕东微,1215333346,5,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7008,6527,3988,3988,13,3988,210,210,"2020年我国半导体器件进口3,767.8亿美元，出口1,522.8亿美元，净进口2,245.0亿美元。我国半导体产品国产化率低，2020年本土企业集成电路产值仅占国内制造产值的36.5%，占国内需求的5.9%。公司产品与方案业务聚焦于分立器件及模拟集成电路制造、特种集成电路及器件，功率器件是重要组成产品，公司已连续六年获得“中国半导体功率器件十强企业”称号。在ECM前置放大器领域，公司产品技术实力处于国内领先水平。",105,62,62,0,12,28,10,8,3,1,4,0.064516129032258,5,1,1.435483870967742,,124,105,124,37.98095238095238,32.16129032258065,37.98095238095238,32.16129032258065,42,18,10.53159478435306,4.513540621865597
688172_1215333346_glm4_dewrap_join_chunk_0006,688172,燕东微,1215333346,6,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6837,6359,3979,3979,13,3979,395,395,公司ECM麦克风前置放大器电压增益覆盖-1.5dB～5dB，噪声-100dB～-107dB，产品厚度最薄0.3mm，年均出货量超20亿只。在浪涌保护电路领域，公司掌握多种保护器件制造工艺，TVS产品反向工作电压覆盖3.3V到55V，最大峰值浪涌电流1A到200A，2021年市场份额约1.03%。射频功率器件方面，公司产品采用特色工艺，频率覆盖20MHz～3GHz，功率最大600W，在对讲机领域市场占有率超20%。模拟集成电路年出货量达2亿只。数字三极管产品年出货量超20亿只，国内市场份额超30%。公司特种集成电路及器件包括光电及分立器件、数字集成电路、模拟集成电路和混合集成电路，产品具有自主知识产权，技术实力处于国内领先水平。晶圆制造方面，公司拥有6英寸和8英寸晶圆生产线，可提供多种工艺平台，产能分别为6.5万片/月和5万片/月。封装测试服务后的产品广泛应用于通讯、物联网等领域。,198,54,54,0,6,12,10,12,10,4,14,0.2592592592592592,7,-7,2.3703703703703702,,237,198,237,20.095959595959595,16.78902953586498,20.095959595959595,16.78902953586498,124,62,31.1636089469716,15.5818044734858
688172_1215333346_glm4_dewrap_join_chunk_0007,688172,燕东微,1215333346,7,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6700,6034,3950,3950,13,3950,266,267,发行人主要从事功率半导体器件的设计研发、芯片制造、封装测试、销售等业务，2021年营业收入43.97亿元，2022年1-6月营业收入29.51亿元。公司拥有已授权专利280项，其中发明专利55项。公司6英寸晶圆制造产能达6.5万片/月，8英寸晶圆制造产能达4.5万片/月，并开发了多种工艺平台。公司6英寸SiC晶圆生产线已完成SiC SBD产品工艺平台开发并开始小批量试产。公司已获得授权专利共计280项，拥有完善的ISO9001、IATF16949等质量管理体系认证。公司2021年研发投入1.62亿元，占当期营业收入的7.98%。,133,62,62,0,10,15,12,10,10,5,15,0.2419354838709677,6,-9,2.161290322580645,,159,133,159,29.69924812030075,24.842767295597483,29.69924812030075,24.842767295597483,137,72,34.68354430379747,18.227848101265824
688172_1215333346_glm4_dewrap_join_chunk_0008,688172,燕东微,1215333346,8,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6170,5462,3992,3992,13,3992,259,259,公司晶圆制造产线产能利用率保持在80%以上，6英寸晶圆生产线产能利用率在91.33%至98.08%之间，8英寸晶圆生产线产能利用率在84.15%至89.11%之间。公司特种生产线产能利用率在82.12%至88.09%之间，产销率在76.08%至123.00%之间。公司通过产线自动化改造和生产人员工作制度调整，大幅提升了特种生产线产能。公司前五大客户销售收入占营业收入的比重分别为45.60%、44.12%、40.13%和39.09%，主要客户较为稳定。公司特种集成电路及器件产品产量、销量及产销率信息已申请豁免披露。,130,18,48,1,0,0,0,0,12,6,18,1.0,6,-12,4.333333333333333,,151,130,151,30.70769230769231,26.43708609271523,30.70769230769231,26.43708609271523,37,29,9.268537074148297,7.264529058116233
688172_1215333346_glm4_dewrap_join_chunk_0009,688172,燕东微,1215333346,9,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5612,4767,3863,3863,13,3863,210,210,"公司与北京电控长期合作，报告期内向其销售产品实现收入4,949.51万元至7,716.66万元。公司主要原材料包括硅片、芯片、委外封测服务和外壳等，2022年1-6月采购金额达6,422.73万元至11,771.99万元。公司前五大供应商采购金额占比达46.12%至58.91%，主要向L集团采购硅片，向I单位采购外壳。公司拥有多处自有房产，包括北京和四川的办公、生产及研发设施，总建筑面积约207,289.10平方米。",105,49,49,0,12,10,8,9,8,2,10,0.2040816326530612,5,-5,1.9387755102040816,,133,105,133,36.79047619047619,29.045112781954888,36.79047619047619,29.045112781954888,14,8,3.6241263266891015,2.0709293295366296
688172_1215333346_glm4_dewrap_join_chunk_0010,688172,燕东微,1215333346,10,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5610,4956,3411,3411,13,3411,191,191,"发行人拥有280项有效专利，包括55项发明专利、221项实用新型专利和4项外观设计专利。其中共有专利10项，涉及核心技术的2项用于ECM用高增益前置放大器产品；继受专利37项，主要来自中科院微电子所的23项，涉及射频功率晶体管技术。发行人拥有11项注册商标和16项计算机软件著作权。截至2022年6月，发行人拥有4宗土地使用权，总面积约196,735.24平方米，主要用于工业用地。",96,54,54,0,18,12,10,8,4,2,6,0.1111111111111111,5,-1,1.5185185185185186,,113,96,113,35.53125,30.1858407079646,35.53125,30.1858407079646,137,93,40.16417472881853,27.264731750219877
688172_1215333346_glm4_dewrap_join_chunk_0011,688172,燕东微,1215333346,11,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6399,5280,3934,3934,13,3934,277,277,发行人拥有多项软件著作权和集成电路布图设计，其中2项软件著作权通过继受取得，不属于核心技术。发行人及其子公司被授权使用2项专有技术，包括SilTerra公司授权的C13HV等工艺平台技术和华大九天EDA软件。发行人及其子公司拥有33项集成电路布图设计。发行人及其子公司已取得高新技术企业证书、质量管理体系认证、环境管理体系认证等多项业务资质及认证，满足生产经营活动所必需的行政许可、备案、注册或者认证。发行人无特许经营权。发行人现阶段掌握的主要核心技术包括数字三极管设计及工艺技术等，通过优化的版图布局和纵向结构设计，使产品具有较高的工作电压和电流增益。,139,58,58,0,30,15,5,5,2,1,3,0.0517241379310344,4,1,0.913793103448276,,149,139,149,28.302158273381295,26.40268456375839,28.302158273381295,26.40268456375839,124,61,31.5200813421454,15.505846466700559
688172_1215333346_glm4_dewrap_join_chunk_0012,688172,燕东微,1215333346,12,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6174,5473,3936,3936,13,3936,342,344,公司通过优化 LOCOS 和有源区结构设计，降低低噪声高频三极晶体管的结电容，提高工作频率，并拥有2项授权专利。公司采用低栅电阻工艺技术，有效降低器件栅电阻，提高高频工作性能，并拥有7项授权专利。公司通过对器件屏蔽和栅结构的优化设计，提高器件击穿电压，并拥有15项授权专利。公司通过优化版图布局和纵向结构设计，使产品具备较低电容，并拥有29项授权专利。公司自主研发超高速光电耦合器，填补了特种光耦领域国内空白。公司自主研发门驱动光电耦合器，提升产品可靠性。公司核心技术产品或服务收入占主营业务收入比例在2022年1-6月达到98.31%。公司连续六年获得“中国半导体功率器件十强企业”称号。公司承担多项重大科研项目，涉及功率器件及CMOS工艺系列产品、MEMS产品、芯片倒装焊工艺技术等。,171,24,62,1,0,0,0,0,18,6,24,1.0,6,-18,4.25,,201,171,201,23.017543859649123,19.582089552238806,23.017543859649123,19.582089552238806,219,91,55.640243902439025,23.119918699186993
688172_1215333346_glm4_dewrap_join_chunk_0013,688172,燕东微,1215333346,13,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6164,5649,3736,3736,13,3736,336,336,公司通过国产化装备项目优化了低压5高压大电流器件设计规则，形成控制BCD工艺平台，提升了集成度和控制精度，降低了成本，增强了市场竞争力。公司参与制定多项国家及行业标准，体现了在半导体芯片制造、MEMS芯片制造和光电耦合器产品领域的行业地位。公司正在从事多个主要研发项目，包括SiC芯片、MEMS麦克风、IGBT技术升级、中高压模拟开关、分离栅沟槽式功率MOSFET、超高压BCD工艺平台、热成像传感器、硅光电子工艺平台、磁耦合数字隔离器和硅高频功率MOS场效应晶体管等，旨在提升产品性能和工艺水平。报告期内公司研发投入占营业收入比例较高，研发团队稳定，核心技术人员为公司产品研发作出重要贡献。公司建立了技术创新机制，包括人才选拔体系、科研项目激励机制等，并储备了多项技术。,168,60,60,0,15,12,10,13,7,3,10,0.1666666666666666,6,-4,1.9,,186,168,186,22.238095238095237,20.086021505376344,22.238095238095237,20.086021505376344,322,127,86.18843683083512,33.99357601713062
688693_1217524556_glm4_dewrap_join_chunk_0001,688693,锴威特,1217524556,1,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6344,5861,3782,3782,13,3782,194,194,公司主营业务为功率半导体设计、研发、销售及技术服务，产品涵盖功率器件（高压平面MOSFET、FRMOS）和功率IC（PWM控制IC、栅极驱动IC），并布局SiC功率器件。公司拥有10项核心技术和71项授权专利，曾获“中国芯”优秀技术创新产品奖等荣誉。产品广泛应用于消费电子、工业控制及高可靠领域，客户包括小米、美的等终端厂商。公司2020年全球MOSFET功率器件市场份额约为0.23%。,97,62,62,0,0,12,15,18,12,5,17,0.2741935483870967,6,-11,2.725806451612903,,111,97,111,38.98969072164948,34.072072072072075,38.98969072164948,34.072072072072075,125,75,33.05129561078794,19.830777366472766
688693_1217524556_glm4_dewrap_join_chunk_0002,688693,锴威特,1217524556,2,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6749,6447,3990,3990,13,3990,236,236,"报告期内，公司主营业务收入以功率器件为主，功率IC收入快速增长。公司采用Fabless经营模式，将晶圆制造和封测环节委外，专注于芯片设计。公司已与西安微晶微、汉磊科技等晶圆制造厂商及华天科技、泰州海天等封测厂商形成长期合作关系。公司制定了系统的研发管理制度和版图设计流程规范，对研发过程进行规范。2021年，公司以购置价值7,377.06万元的晶圆加工设备并投放于西安微晶微的形式与其合作，扩产完成后，西安微晶微将保证为公司提供不低于18,000片/月的晶圆代工产能供给。",118,62,62,0,15,18,12,10,5,2,7,0.1129032258064516,5,-2,1.6451612903225807,,146,118,146,33.813559322033896,27.328767123287673,33.813559322033896,27.328767123287673,192,129,48.120300751879704,32.330827067669176
688693_1217524556_glm4_dewrap_join_chunk_0003,688693,锴威特,1217524556,3,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6994,6469,3949,3949,13,3949,220,220,报告期内公司营业收入持续增长，年均复合增长率为31.09%，功率IC收入占比逐年提高。公司采用Fabless经营模式，专注于芯片设计、研发和销售，将晶圆制造、封装和测试环节委外。公司已积累多项具有原创性和先进性的核心工艺技术，如高压MOSFET的少子寿命控制及工艺实现技术。公司主要产品包括功率器件和功率IC，其中功率器件以MOSFET为主，功率IC以PWM控制IC和栅极驱动IC为主。公司享受国家集成电路设计企业和软件企业的税收优惠政策。,110,60,60,0,15,25,10,5,4,1,5,0.0833333333333333,5,0,1.35,,123,110,123,35.9,32.10569105691057,35.9,32.10569105691057,99,51,25.069637883008355,12.914661939731578
688693_1217524556_glm4_dewrap_join_chunk_0004,688693,锴威特,1217524556,4,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6500,5930,3928,3928,13,3928,269,269,全球MOSFET市场规模2021年为113.2亿美元，预计2025年增长至150.5亿美元。中国MOSFET市场规模2021年为46.6亿美元，占全球41%，预计2025年增长至64.7亿美元。MOSFET技术门槛较高，产品可靠性要求高，是功率器件中技术先进性较高的品类。根据芯谋研究，2021年中国平面MOSFET市场规模为20.8亿美元，沟槽型MOSFET为19.0亿美元，超结MOSFET为6.8亿美元。2020年全球MOSFET市场前七大品牌占有率合计68.09%，中国本土品牌华润微、士兰微、安世半导体合计市场份额10.26%。,135,60,60,0,16,15,12,10,5,2,7,0.1166666666666666,6,-1,1.65,,159,135,159,29.096296296296295,24.70440251572327,29.096296296296295,24.70440251572327,62,11,15.784114052953157,2.80040733197556
688693_1217524556_glm4_dewrap_join_chunk_0005,688693,锴威特,1217524556,5,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7014,6502,3980,3980,13,3980,188,190,发行人凭借高性能产品积累了晶丰明源、必易微等知名芯片设计公司客户，产品被小米、美的等终端客户采用。公司超高压平面MOSFET最高耐压达1700V，在国内同行业厂商中处于领先水平。公司FRMOS市场份额位列本土企业第四位。在高可靠领域，公司功率IC产品已向多家客户销售，部分产品无其他国内供应商可替代。公司是国内少数具备650V-1700V SiC MOSFET设计能力的企业之一。,94,58,58,0,15,18,10,8,5,2,7,0.1206896551724138,5,-2,1.5862068965517242,,110,94,110,42.340425531914896,36.18181818181818,42.340425531914896,36.18181818181818,93,34,23.366834170854272,8.542713567839197
688693_1217524556_glm4_dewrap_join_chunk_0006,688693,锴威特,1217524556,6,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6411,6020,3703,3703,13,3703,263,263,发行人主要竞争对手包括国际厂商英飞凌、安森美、东芝、意法半导体、瑞萨、力特等，以及国内厂商华润微、士兰微、新洁能、华微电子、东微半导等。发行人技术水平集中体现于功率半导体芯片设计与研发能力，部分产品性能指标已达到国外竞品同等水平。在平面MOSFET方面，发行人推出40V-1500V产品，高温老化后击穿电压跌落达5V以内，150°C下漏电流指标低于10uA；FRMOS产品反向恢复时间小于100ns。超结MOSFET采用新一代工艺，技术指标接近英飞凌第七代产品。发行人功率IC产品已获高可靠领域知名客户认可，客户数量快速增长。,132,48,48,0,15,14,7,7,4,1,5,0.1041666666666666,6,1,1.4583333333333333,,170,132,170,28.053030303030305,21.78235294117647,28.053030303030305,21.78235294117647,100,34,27.005130974885226,9.181744531460978
688693_1217524556_glm4_dewrap_join_chunk_0007,688693,锴威特,1217524556,7,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5584,4900,3767,3767,13,3767,186,187,发行人平面MOSFET产品在耐压性能下导通电阻和优值指标优于多家竞品，超高压器件漏电流显著优于竞品，FRMOS产品导通电阻和反向恢复时间优于竞品。沟槽型MOSFET导通电阻、阈值电压和优值指标优于部分竞品，超结MOSFET导通电阻与部分竞品相当，SiC MOSFET导通电阻、阈值电压和额定电流优于竞品。整体上，发行人各类MOSFET产品关键参数指标达到或接近行业先进水平。,93,30,30,0,0,0,0,0,24,6,30,1.0,5,-25,4.2,,126,93,126,40.505376344086024,29.896825396825395,40.505376344086024,29.896825396825395,6,2,1.5927794000530926,0.5309264666843643
688693_1217524556_glm4_dewrap_join_chunk_0008,688693,锴威特,1217524556,8,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6187,5352,3891,3891,13,3891,280,300,发行人 PWM 控制 IC 产品 CSV35035CQ 和 CSV35022M 在耐压性能、工作温度范围和静态电流方面优于竞品，CSV35025TN 工作温度范围更宽，静态电流更小。栅极驱动 IC 产品 CSV51280S 耐压更高，工作温度范围更宽，静态电流更小；CSV52103N 在耐压、开关频率、工作温度范围和静态电流方面均优于或与竞品持平。发行人功率 IC 关键指标已达到行业先进厂商对标产品水平。发行人与同行业可比公司相比，士兰微、华微电子为 IDM 模式，业务更丰富；新洁能、东微半导和发行人同为 Fabless 模式，主营业务更集中。发行人研发投入占比与士兰微接近，高于其他可比公司。,140,48,48,0,15,12,10,6,4,1,5,0.1041666666666666,5,0,1.4791666666666667,,182,140,182,27.792857142857144,21.37912087912088,27.792857142857144,21.37912087912088,57,27,14.649190439475714,6.939090208172706
688693_1217524556_glm4_dewrap_join_chunk_0009,688693,锴威特,1217524556,9,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6794,6221,3905,3905,13,3905,399,399,"发行人三端稳压源系列产品最大输出电压20V-600V，驱动电流最高3A，输出电压精度达1%。截至2023年7月13日，拥有专利71项，其中发明专利28项，研发人员40人，占比42.11%。2020-2022年研发费用分别为1,388.55万元、1,886.27万元和2,271.95万元，占营业收入比例分别为10.14%、8.99%和9.65%。公司是国家高新技术企业、国家级专精特新“小巨人”企业，拥有10项核心技术，取得71项授权专利。公司拥有包括平面MOSFET、功率IC等700余款产品，已形成80余款功率IC产品。公司客户包括以晶丰明源、必易微、芯朋微、灿瑞科技为代表的芯片设计公司，产品已被小米、美的、雷士照明、佛山照明等知名终端客户采用。2022年，公司工业控制和高可靠领域的客户数量分别增加至121个和75个。公司主要收入集中于平面MOSFET产品，2022年收入占比56.99%。",200,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,6,-1,1.6,,243,200,243,19.525,16.069958847736626,19.525,16.069958847736626,134,61,34.31498079385403,15.620998719590268
688693_1217524556_glm4_dewrap_join_chunk_0010,688693,锴威特,1217524556,10,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5907,5243,3895,3895,13,3895,193,193,发行人主营业务收入主要来源于产品销售和技术服务，产品形态包括中测后晶圆、封装成品和裸芯。报告期内，中测后晶圆收入占比从2020年的84.70%下降至2022年的46.20%，封装成品收入占比从7.38%上升至28.27%。发行人前五大客户销售收入占比较低，2022年为41.31%，且对单一客户销售占比未超过50%。公司采用Fabless经营模式，主要采购外延片、晶圆、封装测试服务等。,97,62,62,0,15,20,10,10,6,1,7,0.1129032258064516,6,-1,1.596774193548387,,116,97,116,40.154639175257735,33.577586206896555,40.154639175257735,33.577586206896555,23,15,5.905006418485238,3.851091142490372
688693_1217524556_glm4_dewrap_join_chunk_0011,688693,锴威特,1217524556,11,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6112,5530,3967,3967,13,3967,289,289,"公司主要采购晶圆、外延片、晶圆代工服务等，2022年采购总额18,431.70万元，其中晶圆代工服务占比最大。公司与西安微晶微合作模式从直接委外转为带料委外，导致外延片和晶圆代工服务采购增加。2021年晶圆平均采购价格上涨，主要因采购8英寸晶圆和行业供需紧张。2022年晶圆代工服务平均价格较2021年上涨，因西安微晶微产能紧张且价格未明显下调。公司向前五大供应商采购额占当期总采购额的比例分别为91.41%、76.55%和80.09%，集中度较高但不存在对单一供应商采购比例超过50%的情况。公司固定资产主要为机器设备、房屋及建筑物，其中机器设备为投放于西安微晶微的扩产设备。",145,62,62,0,15,18,12,10,5,2,7,0.1129032258064516,5,-2,1.6451612903225807,,185,145,185,27.358620689655172,21.443243243243245,27.358620689655172,21.443243243243245,41,21,10.335265944038316,5.293672800604991
688693_1217524556_glm4_dewrap_join_chunk_0012,688693,锴威特,1217524556,12,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6517,5904,3902,3902,13,3902,203,203,公司拥有5项境内商标、71项专利和53项集成电路布图设计专有权，核心专利技术包括少子寿命控制技术、新型复合终端结构技术、短沟道碳化硅MOSFET技术等，其中3项达国际先进水平。公司核心技术产品收入占营业收入比例超过90%，研发费用占比在8.99%至10.14%之间。公司获国家级专精特新“小巨人”等荣誉，并承担国家级研发项目。公司研发人员占比42.11%，核心技术人员拥有丰富半导体领域经验及多项专利成果。,102,58,60,1,18,12,10,8,8,2,10,0.1724137931034483,5,-5,1.6896551724137931,,122,102,122,38.254901960784316,31.983606557377048,38.254901960784316,31.983606557377048,265,113,67.91389031266019,28.95950794464377
