sec_code,sec_name,text_len,summary_raw,source_custom_ids,source_chunk_count,n0,n1,n2,n3,n4,n5,processed_chunk_index,processed_chunk_n,sentence_count,high_score_count,relevant_score_merged,high_score_share_merged,candidate,low_relevance_rule,cap_applied,summary_diag,Redundancy_chunk_diag,Text_len,Summary_len,Chunk_num
688578,艾力斯,3970.0,122.0,688578_1208793559_glm4_dewrap_join_chunk_0014,1,8.0,30.0,8.0,7.0,7.0,2.0,14,19,62.0,9.0,1.6935483870967742,0.14516129032258066,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.625,3970.0,80.0,19
688578,艾力斯,3880.0,150.0,688578_1208793559_glm4_dewrap_join_chunk_0015,1,6.0,16.0,13.0,14.0,16.0,3.0,15,19,68.0,19.0,2.3970588235294117,0.27941176470588236,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,150.0,25.866666666666667,3880.0,150.0,19
688578,艾力斯,3796.0,108.0,688578_1208793559_glm4_dewrap_join_chunk_0016,1,8.0,2.0,18.0,0.0,51.0,1.0,16,19,80.0,52.0,3.0875,0.65,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,108.0,35.148148148148145,3796.0,108.0,19
688578,艾力斯,3981.0,127.0,688578_1208793559_glm4_dewrap_join_chunk_0017,1,12.0,23.0,28.0,30.0,19.0,6.0,17,19,118.0,25.0,2.330508474576271,0.211864406779661,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,31.346456692913385,3981.0,127.0,19
688578,艾力斯,3932.0,131.0,688578_1208793559_glm4_dewrap_join_chunk_0018,1,7.0,18.0,10.0,29.0,21.0,7.0,18,19,92.0,28.0,2.652173913043478,0.30434782608695654,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,131.0,30.015267175572518,3932.0,131.0,19
688578,艾力斯,4485.0,243.0,688578_1208793559_glm4_dewrap_join_chunk_0019;688578_1208793559_glm4_dewrap_join_chunk_0020,2,11.0,25.0,26.0,36.0,21.0,6.0,19,19,125.0,27.0,2.392,0.216,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,243.0,18.45679012345679,4485.0,243.0,19
688557,兰剑智能,3995.0,126.0,688557_1208805654_glm4_dewrap_join_chunk_0001,1,11.0,10.0,28.0,25.0,9.0,3.0,1,19,86.0,12.0,2.2325581395348837,0.13953488372093023,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,126.0,31.706349206349206,3995.0,126.0,19
688557,兰剑智能,3981.0,123.0,688557_1208805654_glm4_dewrap_join_chunk_0002,1,9.0,12.0,36.0,24.0,10.0,2.0,2,19,93.0,12.0,2.21505376344086,0.12903225806451613,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,123.0,32.36585365853659,3981.0,123.0,19
688557,兰剑智能,3994.0,127.0,688557_1208805654_glm4_dewrap_join_chunk_0003,1,7.0,6.0,20.0,18.0,12.0,3.0,3,19,66.0,15.0,2.4696969696969697,0.22727272727272727,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,31.448818897637796,3994.0,127.0,19
688557,兰剑智能,3987.0,118.0,688557_1208805654_glm4_dewrap_join_chunk_0004,1,14.0,10.0,39.0,30.0,9.0,2.0,4,19,104.0,11.0,2.1538461538461537,0.10576923076923077,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,118.0,33.78813559322034,3987.0,118.0,19
688557,兰剑智能,3985.0,141.0,688557_1208805654_glm4_dewrap_join_chunk_0005,1,12.0,16.0,24.0,22.0,13.0,4.0,5,19,91.0,17.0,2.21978021978022,0.18681318681318682,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,141.0,28.26241134751773,3985.0,141.0,19
688557,兰剑智能,3973.0,77.0,688557_1208805654_glm4_dewrap_join_chunk_0006,1,8.0,54.0,6.0,3.0,1.0,0.0,6,19,72.0,1.0,1.0972222222222223,0.013888888888888888,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,77.0,51.5974025974026,3973.0,77.0,19
688557,兰剑智能,3974.0,88.0,688557_1208805654_glm4_dewrap_join_chunk_0007,1,7.0,57.0,9.0,2.0,1.0,0.0,7,19,76.0,1.0,1.118421052631579,0.013157894736842105,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.675,3974.0,80.0,19
688557,兰剑智能,3996.0,124.0,688557_1208805654_glm4_dewrap_join_chunk_0008,1,6.0,32.0,10.0,9.0,13.0,3.0,8,19,73.0,16.0,2.0,0.2191780821917808,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,124.0,32.225806451612904,3996.0,124.0,19
688557,兰剑智能,3981.0,110.0,688557_1208805654_glm4_dewrap_join_chunk_0009,1,3.0,8.0,17.0,19.0,17.0,5.0,9,19,69.0,22.0,2.782608695652174,0.3188405797101449,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,110.0,36.19090909090909,3981.0,110.0,19
688557,兰剑智能,3999.0,145.0,688557_1208805654_glm4_dewrap_join_chunk_0010,1,5.0,7.0,12.0,17.0,28.0,9.0,10,19,78.0,37.0,3.0641025641025643,0.47435897435897434,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,145.0,27.579310344827586,3999.0,145.0,19
688557,兰剑智能,3491.0,104.0,688557_1208805654_glm4_dewrap_join_chunk_0011,1,8.0,8.0,26.0,25.0,8.0,1.0,11,19,76.0,9.0,2.263157894736842,0.11842105263157894,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,104.0,33.56730769230769,3491.0,104.0,19
688557,兰剑智能,3991.0,103.0,688557_1208805654_glm4_dewrap_join_chunk_0012,1,7.0,3.0,35.0,21.0,8.0,0.0,12,19,74.0,8.0,2.27027027027027,0.10810810810810811,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,103.0,38.74757281553398,3991.0,103.0,19
688557,兰剑智能,3743.0,119.0,688557_1208805654_glm4_dewrap_join_chunk_0013,1,6.0,2.0,37.0,0.0,28.0,0.0,13,19,73.0,28.0,2.5753424657534247,0.3835616438356164,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,119.0,31.45378151260504,3743.0,119.0,19
688557,兰剑智能,3515.0,108.0,688557_1208805654_glm4_dewrap_join_chunk_0014,1,4.0,0.0,12.0,0.0,74.0,0.0,14,19,90.0,74.0,3.5555555555555554,0.8222222222222222,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,108.0,32.5462962962963,3515.0,108.0,19
688557,兰剑智能,3991.0,126.0,688557_1208805654_glm4_dewrap_join_chunk_0015,1,5.0,2.0,10.0,8.0,48.0,6.0,15,19,79.0,54.0,3.392405063291139,0.6835443037974683,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,126.0,31.674603174603174,3991.0,126.0,19
688557,兰剑智能,3989.0,109.0,688557_1208805654_glm4_dewrap_join_chunk_0016,1,5.0,8.0,9.0,15.0,17.0,3.0,16,19,57.0,20.0,2.7017543859649122,0.3508771929824561,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,109.0,36.596330275229356,3989.0,109.0,19
688557,兰剑智能,3905.0,136.0,688557_1208805654_glm4_dewrap_join_chunk_0017,1,8.0,13.0,12.0,18.0,12.0,3.0,17,19,66.0,15.0,2.3333333333333335,0.22727272727272727,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,136.0,28.71323529411765,3905.0,136.0,19
688557,兰剑智能,3938.0,143.0,688557_1208805654_glm4_dewrap_join_chunk_0018,1,6.0,7.0,10.0,12.0,20.0,6.0,18,19,61.0,26.0,2.8360655737704916,0.4262295081967213,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,143.0,27.53846153846154,3938.0,143.0,19
688557,兰剑智能,2247.0,132.0,688557_1208805654_glm4_dewrap_join_chunk_0019,1,4.0,8.0,11.0,11.0,7.0,1.0,19,19,42.0,8.0,2.2857142857142856,0.19047619047619047,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,132.0,17.022727272727273,2247.0,132.0,19
688590,新致软件,3956.0,122.0,688590_1208820884_glm4_dewrap_join_chunk_0001,1,6.0,18.0,25.0,24.0,10.0,3.0,1,12,86.0,13.0,2.2674418604651163,0.1511627906976744,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,122.0,32.42622950819672,3956.0,122.0,12
688590,新致软件,3978.0,114.0,688590_1208820884_glm4_dewrap_join_chunk_0002,1,5.0,20.0,34.0,27.0,8.0,2.0,2,12,96.0,10.0,2.1979166666666665,0.10416666666666667,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,114.0,34.89473684210526,3978.0,114.0,12
688590,新致软件,3992.0,160.0,688590_1208820884_glm4_dewrap_join_chunk_0003,1,4.0,15.0,27.0,27.0,14.0,4.0,3,12,91.0,18.0,2.4835164835164836,0.1978021978021978,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,160.0,24.95,3992.0,160.0,12
688590,新致软件,3999.0,93.0,688590_1208820884_glm4_dewrap_join_chunk_0004,1,9.0,46.0,18.0,8.0,1.0,0.0,4,12,82.0,1.0,1.3414634146341464,0.012195121951219513,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9875,3999.0,80.0,12
688590,新致软件,3980.0,108.0,688590_1208820884_glm4_dewrap_join_chunk_0005,1,3.0,54.0,11.0,6.0,3.0,1.0,5,12,78.0,4.0,1.4230769230769231,0.05128205128205128,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.75,3980.0,80.0,12
688590,新致软件,3999.0,123.0,688590_1208820884_glm4_dewrap_join_chunk_0006,1,7.0,25.0,16.0,9.0,8.0,3.0,6,12,68.0,11.0,1.9264705882352942,0.16176470588235295,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,123.0,32.51219512195122,3999.0,123.0,12
688590,新致软件,3818.0,148.0,688590_1208820884_glm4_dewrap_join_chunk_0007,1,6.0,21.0,18.0,12.0,12.0,4.0,7,12,73.0,16.0,2.2054794520547945,0.2191780821917808,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,148.0,25.7972972972973,3818.0,148.0,12
688590,新致软件,3997.0,195.0,688590_1208820884_glm4_dewrap_join_chunk_0008,1,5.0,13.0,18.0,16.0,22.0,8.0,8,12,82.0,30.0,2.7439024390243905,0.36585365853658536,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,195.0,20.497435897435896,3997.0,195.0,12
688590,新致软件,3967.0,146.0,688590_1208820884_glm4_dewrap_join_chunk_0009,1,7.0,8.0,15.0,11.0,15.0,5.0,9,12,61.0,20.0,2.557377049180328,0.32786885245901637,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,146.0,27.171232876712327,3967.0,146.0,12
688590,新致软件,3986.0,159.0,688590_1208820884_glm4_dewrap_join_chunk_0010,1,4.0,13.0,14.0,12.0,17.0,10.0,10,12,70.0,27.0,2.7857142857142856,0.38571428571428573,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,159.0,25.069182389937108,3986.0,159.0,12
688590,新致软件,3996.0,142.0,688590_1208820884_glm4_dewrap_join_chunk_0011,1,6.0,18.0,31.0,25.0,18.0,6.0,11,12,104.0,24.0,2.4711538461538463,0.23076923076923078,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,142.0,28.140845070422536,3996.0,142.0,12
688590,新致软件,1856.0,117.0,688590_1208820884_glm4_dewrap_join_chunk_0012,1,5.0,17.0,20.0,14.0,5.0,0.0,12,12,61.0,5.0,1.9508196721311475,0.08196721311475409,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,117.0,15.863247863247864,1856.0,117.0,12
688571,杭华股份,3854.0,107.0,688571_1208850265_glm4_dewrap_join_chunk_0001,1,8.0,18.0,22.0,20.0,8.0,2.0,1,15,78.0,10.0,2.1025641025641026,0.1282051282051282,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,107.0,36.018691588785046,3854.0,107.0,15
688571,杭华股份,3644.0,124.0,688571_1208850265_glm4_dewrap_join_chunk_0002,1,10.0,28.0,30.0,25.0,9.0,2.0,2,15,104.0,11.0,2.0096153846153846,0.10576923076923077,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,124.0,29.387096774193548,3644.0,124.0,15
688571,杭华股份,3956.0,105.0,688571_1208850265_glm4_dewrap_join_chunk_0003,1,6.0,48.0,14.0,9.0,4.0,1.0,3,15,82.0,5.0,1.5121951219512195,0.06097560975609756,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.45,3956.0,80.0,15
688571,杭华股份,3961.0,117.0,688571_1208850265_glm4_dewrap_join_chunk_0004,1,5.0,42.0,23.0,16.0,9.0,2.0,4,15,97.0,11.0,1.8762886597938144,0.1134020618556701,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,117.0,33.85470085470085,3961.0,117.0,15
688571,杭华股份,3993.0,159.0,688571_1208850265_glm4_dewrap_join_chunk_0005,1,6.0,20.0,31.0,34.0,18.0,7.0,5,15,116.0,25.0,2.5086206896551726,0.21551724137931033,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,159.0,25.11320754716981,3993.0,159.0,15
688571,杭华股份,3902.0,109.0,688571_1208850265_glm4_dewrap_join_chunk_0006,1,4.0,28.0,10.0,8.0,11.0,3.0,6,15,64.0,14.0,2.046875,0.21875,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,109.0,35.79816513761468,3902.0,109.0,15
688571,杭华股份,3809.0,117.0,688571_1208850265_glm4_dewrap_join_chunk_0007,1,3.0,4.0,5.0,10.0,25.0,8.0,7,15,55.0,33.0,3.3454545454545452,0.6,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,117.0,32.55555555555556,3809.0,117.0,15
688571,杭华股份,3851.0,128.0,688571_1208850265_glm4_dewrap_join_chunk_0008,1,2.0,1.0,6.0,14.0,22.0,3.0,8,15,48.0,25.0,3.2916666666666665,0.5208333333333334,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,128.0,30.0859375,3851.0,128.0,15
688571,杭华股份,3991.0,114.0,688571_1208850265_glm4_dewrap_join_chunk_0009,1,3.0,2.0,8.0,10.0,16.0,2.0,9,15,41.0,18.0,2.975609756097561,0.43902439024390244,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,114.0,35.00877192982456,3991.0,114.0,15
688571,杭华股份,3720.0,113.0,688571_1208850265_glm4_dewrap_join_chunk_0010,1,5.0,4.0,13.0,11.0,24.0,6.0,10,15,63.0,30.0,3.0,0.47619047619047616,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,113.0,32.92035398230089,3720.0,113.0,15
688571,杭华股份,3992.0,112.0,688571_1208850265_glm4_dewrap_join_chunk_0011,1,8.0,4.0,24.0,29.0,17.0,3.0,11,15,85.0,20.0,2.611764705882353,0.23529411764705882,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,112.0,35.642857142857146,3992.0,112.0,15
688571,杭华股份,3859.0,137.0,688571_1208850265_glm4_dewrap_join_chunk_0012,1,2.0,10.0,22.0,22.0,16.0,4.0,12,15,76.0,20.0,2.6842105263157894,0.2631578947368421,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,137.0,28.16788321167883,3859.0,137.0,15
688571,杭华股份,3990.0,139.0,688571_1208850265_glm4_dewrap_join_chunk_0013,1,3.0,7.0,21.0,20.0,14.0,6.0,13,15,71.0,20.0,2.7464788732394365,0.28169014084507044,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,139.0,28.705035971223023,3990.0,139.0,15
688571,杭华股份,3980.0,133.0,688571_1208850265_glm4_dewrap_join_chunk_0014,1,5.0,9.0,34.0,26.0,15.0,3.0,14,15,92.0,18.0,2.5,0.1956521739130435,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,133.0,29.924812030075188,3980.0,133.0,15
688571,杭华股份,4517.0,195.0,688571_1208850265_glm4_dewrap_join_chunk_0015;688571_1208850265_glm4_dewrap_join_chunk_0016,2,6.0,9.0,37.0,32.0,17.0,4.0,15,15,105.0,21.0,2.5428571428571427,0.2,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,195.0,23.164102564102564,4517.0,195.0,15
688136,科兴制药,3856.0,103.0,688136_1208859873_glm4_dewrap_join_chunk_0001,1,14.0,31.0,16.0,13.0,9.0,3.0,1,18,86.0,12.0,1.7790697674418605,0.13953488372093023,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,48.2,3856.0,80.0,18
688136,科兴制药,3997.0,106.0,688136_1208859873_glm4_dewrap_join_chunk_0002,1,16.0,27.0,18.0,22.0,16.0,5.0,2,18,104.0,21.0,2.0961538461538463,0.20192307692307693,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,106.0,37.70754716981132,3997.0,106.0,18
688136,科兴制药,3937.0,99.0,688136_1208859873_glm4_dewrap_join_chunk_0003,1,15.0,39.0,8.0,6.0,4.0,1.0,3,18,73.0,5.0,1.2876712328767124,0.0684931506849315,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.2125,3937.0,80.0,18
688136,科兴制药,3997.0,81.0,688136_1208859873_glm4_dewrap_join_chunk_0004,1,10.0,57.0,4.0,4.0,3.0,0.0,4,18,78.0,3.0,1.141025641025641,0.038461538461538464,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9625,3997.0,80.0,18
688136,科兴制药,3985.0,110.0,688136_1208859873_glm4_dewrap_join_chunk_0005,1,8.0,45.0,9.0,7.0,9.0,4.0,5,18,82.0,13.0,1.7073170731707317,0.15853658536585366,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.8125,3985.0,80.0,18
688136,科兴制药,3857.0,96.0,688136_1208859873_glm4_dewrap_join_chunk_0006,1,6.0,43.0,17.0,10.0,8.0,2.0,6,18,86.0,10.0,1.7325581395348837,0.11627906976744186,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,48.2125,3857.0,80.0,18
688136,科兴制药,3786.0,102.0,688136_1208859873_glm4_dewrap_join_chunk_0007,1,5.0,31.0,18.0,12.0,9.0,3.0,7,18,78.0,12.0,1.9743589743589745,0.15384615384615385,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,102.0,37.11764705882353,3786.0,102.0,18
688136,科兴制药,3993.0,106.0,688136_1208859873_glm4_dewrap_join_chunk_0008,1,6.0,37.0,20.0,10.0,8.0,2.0,8,18,83.0,10.0,1.7951807228915662,0.12048192771084337,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9125,3993.0,80.0,18
688136,科兴制药,3700.0,127.0,688136_1208859873_glm4_dewrap_join_chunk_0009,1,7.0,30.0,18.0,13.0,15.0,8.0,9,18,91.0,23.0,2.2527472527472527,0.25274725274725274,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,29.133858267716537,3700.0,127.0,18
688136,科兴制药,3714.0,157.0,688136_1208859873_glm4_dewrap_join_chunk_0010,1,4.0,11.0,9.0,10.0,18.0,11.0,10,18,63.0,29.0,2.9523809523809526,0.4603174603174603,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,157.0,23.656050955414013,3714.0,157.0,18
688136,科兴制药,3987.0,104.0,688136_1208859873_glm4_dewrap_join_chunk_0011,1,18.0,7.0,20.0,34.0,12.0,0.0,11,18,91.0,12.0,2.1648351648351647,0.13186813186813187,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,104.0,38.33653846153846,3987.0,104.0,18
688136,科兴制药,3964.0,142.0,688136_1208859873_glm4_dewrap_join_chunk_0012,1,16.0,11.0,27.0,21.0,10.0,1.0,12,18,86.0,11.0,2.011627906976744,0.12790697674418605,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,142.0,27.91549295774648,3964.0,142.0,18
688136,科兴制药,3815.0,122.0,688136_1208859873_glm4_dewrap_join_chunk_0013,1,28.0,8.0,34.0,18.0,12.0,4.0,13,18,104.0,16.0,1.9038461538461537,0.15384615384615385,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,122.0,31.270491803278688,3815.0,122.0,18
688136,科兴制药,3898.0,134.0,688136_1208859873_glm4_dewrap_join_chunk_0014,1,17.0,9.0,25.0,26.0,15.0,6.0,14,18,98.0,21.0,2.316326530612245,0.21428571428571427,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,134.0,29.08955223880597,3898.0,134.0,18
688136,科兴制药,3930.0,150.0,688136_1208859873_glm4_dewrap_join_chunk_0015,1,12.0,8.0,24.0,28.0,14.0,6.0,15,18,92.0,20.0,2.4565217391304346,0.21739130434782608,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,150.0,26.2,3930.0,150.0,18
688136,科兴制药,3996.0,125.0,688136_1208859873_glm4_dewrap_join_chunk_0016,1,9.0,22.0,18.0,18.0,9.0,2.0,16,18,78.0,11.0,2.0256410256410255,0.14102564102564102,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,125.0,31.968,3996.0,125.0,18
688136,科兴制药,3938.0,134.0,688136_1208859873_glm4_dewrap_join_chunk_0017,1,8.0,23.0,21.0,21.0,11.0,2.0,17,18,86.0,13.0,2.116279069767442,0.1511627906976744,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,134.0,29.388059701492537,3938.0,134.0,18
688136,科兴制药,1747.0,129.0,688136_1208859873_glm4_dewrap_join_chunk_0018,1,6.0,13.0,10.0,10.0,5.0,1.0,18,18,45.0,6.0,1.9555555555555555,0.13333333333333333,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,129.0,13.542635658914728,1747.0,129.0,18
688308,欧科亿,3974.0,128.0,688308_1208859875_glm4_dewrap_join_chunk_0001,1,12.0,15.0,24.0,28.0,13.0,4.0,1,13,96.0,17.0,2.28125,0.17708333333333334,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,128.0,31.046875,3974.0,128.0,13
688308,欧科亿,3897.0,125.0,688308_1208859875_glm4_dewrap_join_chunk_0002,1,9.0,25.0,19.0,14.0,8.0,1.0,2,13,76.0,9.0,1.868421052631579,0.11842105263157894,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,125.0,31.176,3897.0,125.0,13
688308,欧科亿,3992.0,93.0,688308_1208859875_glm4_dewrap_join_chunk_0003,1,11.0,48.0,17.0,9.0,4.0,0.0,3,13,89.0,4.0,1.404494382022472,0.0449438202247191,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9,3992.0,80.0,13
688308,欧科亿,3960.0,114.0,688308_1208859875_glm4_dewrap_join_chunk_0004,1,6.0,65.0,17.0,11.0,5.0,0.0,4,13,104.0,5.0,1.4615384615384615,0.04807692307692308,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.5,3960.0,80.0,13
688308,欧科亿,3995.0,134.0,688308_1208859875_glm4_dewrap_join_chunk_0005,1,5.0,27.0,22.0,20.0,12.0,6.0,5,13,92.0,18.0,2.2717391304347827,0.1956521739130435,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,134.0,29.813432835820894,3995.0,134.0,13
688308,欧科亿,3999.0,130.0,688308_1208859875_glm4_dewrap_join_chunk_0006,1,3.0,10.0,6.0,10.0,11.0,3.0,6,13,43.0,14.0,2.5813953488372094,0.32558139534883723,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,130.0,30.76153846153846,3999.0,130.0,13
688308,欧科亿,3911.0,153.0,688308_1208859875_glm4_dewrap_join_chunk_0007,1,2.0,3.0,6.0,12.0,17.0,5.0,7,13,45.0,22.0,3.2,0.4888888888888889,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,153.0,25.562091503267975,3911.0,153.0,13
688308,欧科亿,3820.0,129.0,688308_1208859875_glm4_dewrap_join_chunk_0008,1,4.0,4.0,5.0,10.0,22.0,6.0,8,13,51.0,28.0,3.176470588235294,0.5490196078431373,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,129.0,29.612403100775193,3820.0,129.0,13
688308,欧科亿,3952.0,127.0,688308_1208859875_glm4_dewrap_join_chunk_0009,1,2.0,3.0,5.0,9.0,18.0,6.0,9,13,43.0,24.0,3.302325581395349,0.5581395348837209,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,31.118110236220474,3952.0,127.0,13
688308,欧科亿,3979.0,136.0,688308_1208859875_glm4_dewrap_join_chunk_0010,1,3.0,2.0,7.0,10.0,14.0,3.0,10,13,39.0,17.0,3.0,0.4358974358974359,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,136.0,29.25735294117647,3979.0,136.0,13
688308,欧科亿,3143.0,69.0,688308_1208859875_glm4_dewrap_join_chunk_0011,1,12.0,0.0,2.0,3.0,55.0,2.0,11,13,74.0,57.0,3.2837837837837838,0.7702702702702703,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,69.0,45.55072463768116,3143.0,69.0,13
688308,欧科亿,3998.0,146.0,688308_1208859875_glm4_dewrap_join_chunk_0012,1,10.0,19.0,12.0,20.0,26.0,9.0,12,13,96.0,35.0,2.625,0.3645833333333333,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,146.0,27.383561643835616,3998.0,146.0,13
688308,欧科亿,5259.0,318.0,688308_1208859875_glm4_dewrap_join_chunk_0013;688308_1208859875_glm4_dewrap_join_chunk_0014,2,8.0,21.0,31.0,35.0,14.0,3.0,13,13,112.0,17.0,2.3125,0.15178571428571427,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,318.0,16.537735849056602,5259.0,318.0,13
688510,航亚科技,3998.0,166.0,688510_1208870807_glm4_dewrap_join_chunk_0001,1,10.0,7.0,18.0,38.0,16.0,3.0,1,14,92.0,19.0,2.5652173913043477,0.20652173913043478,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,166.0,24.08433734939759,3998.0,166.0,14
688510,航亚科技,3981.0,151.0,688510_1208870807_glm4_dewrap_join_chunk_0002,1,12.0,16.0,24.0,27.0,9.0,2.0,2,14,90.0,11.0,2.1222222222222222,0.12222222222222222,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,151.0,26.364238410596027,3981.0,151.0,14
688510,航亚科技,3959.0,136.0,688510_1208870807_glm4_dewrap_join_chunk_0003,1,8.0,41.0,9.0,11.0,5.0,1.0,3,14,75.0,6.0,1.56,0.08,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.4875,3959.0,80.0,14
688510,航亚科技,3998.0,121.0,688510_1208870807_glm4_dewrap_join_chunk_0004,1,7.0,49.0,9.0,7.0,5.0,1.0,4,14,78.0,6.0,1.4487179487179487,0.07692307692307693,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.975,3998.0,80.0,14
688510,航亚科技,3988.0,140.0,688510_1208870807_glm4_dewrap_join_chunk_0005,1,6.0,43.0,14.0,10.0,5.0,2.0,5,14,80.0,7.0,1.6375,0.0875,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.85,3988.0,80.0,14
688510,航亚科技,3964.0,111.0,688510_1208870807_glm4_dewrap_join_chunk_0006,1,12.0,28.0,18.0,18.0,14.0,5.0,6,14,95.0,19.0,2.094736842105263,0.2,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,111.0,35.711711711711715,3964.0,111.0,14
688510,航亚科技,3984.0,118.0,688510_1208870807_glm4_dewrap_join_chunk_0007,1,4.0,15.0,17.0,20.0,20.0,6.0,7,14,82.0,26.0,2.6707317073170733,0.3170731707317073,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,118.0,33.76271186440678,3984.0,118.0,14
688510,航亚科技,3451.0,135.0,688510_1208870807_glm4_dewrap_join_chunk_0008,1,5.0,10.0,10.0,14.0,24.0,7.0,8,14,70.0,31.0,2.9,0.44285714285714284,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,135.0,25.562962962962963,3451.0,135.0,14
