custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688172_1215333346_glm4_dewrap_join_chunk_0009,688172,燕东微,1215333346,9,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5612,4767,3863,3863,13,3863,220,220,"公司与主要客户长期合作，北京电控相关销售均已实现对外销售或自用。报告期内主要原材料包括6英寸及8英寸硅片、芯片、委外封测服务和外壳，2021年采购金额分别为12,956.30万元、17,976.18万元、芯片合计16,029.26万元、委外封测17,026.13万元、外壳18,284.25万元。材料前五大供应商采购占比2019年至2022年1-6月分别为46.12%、56.89%、54.50%和58.91%，主要供应商及采购内容较稳定。",110,63,63,0,5,12,15,14,14,3,17,0.2698412698412698,3,-14,2.4603174603174605,
688172_1215333346_glm4_dewrap_join_chunk_0010,688172,燕东微,1215333346,10,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5610,4956,3411,3411,13,3411,235,235,"发行人京朝国用（2011出）第00279号土地上未取得权属证书房屋面积10,068.00平方米，占房屋总使用面积207,289.10平方米的4.86%，已不作为生产用房，账面价值911.49万元，占2022年6月末资产总额0.07%。相关房屋已取得规划许可或有效证明，政府部门未对发行人作出处罚，控股股东北京电控承诺承担可能损失。截至2022年6月30日，公司拥有专利280项，其中发明专利55项；共有专利形成收入占比最高0.41%，继受专利形成收入占比最高0.53%。",118,59,59,0,7,10,18,12,10,2,12,0.2033898305084746,3,-9,2.23728813559322,
688172_1215333346_glm4_dewrap_join_chunk_0011,688172,燕东微,1215333346,11,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6399,5280,3934,3934,13,3934,231,231,截至2022年6月30日，发行人及子公司拥有多项软件著作权、12项域名、33项集成电路布图设计及多类经营资质认证，其中2项继受取得的软件著作权不属于核心技术且未再创新。发行人被授权使用SilTerra的C13HV、C16HV、BCD5V~60V三个工艺平台及相关8英寸线建设运营支持，并借鉴该授权完成8英寸线建设、通线量产及功率器件、BCD工艺平台搭建。公司还取得高新技术企业、质量管理、环境管理、知识产权管理、职业健康安全等资质，生产经营所需许可备案总体具备。,116,83,83,0,6,21,33,18,5,0,5,0.060240963855421686,3,-2,1.9397590361445782,
688172_1215333346_glm4_dewrap_join_chunk_0012,688172,燕东微,1215333346,12,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6174,5473,3936,3936,13,3936,293,294,发行人核心技术覆盖分立器件及模拟集成电路、特种集成电路及器件、晶圆制造服务等板块，射频功率VDMOS、LDMOS、浪涌保护电路、光电耦合器、CMOS逻辑电路、特种薄膜集成电路及陶瓷金属外壳封装等技术均配有专利或专有技术支撑。制造端形成沟槽栅MOS、平面栅MOS、沟槽栅IGBT、SiC SBD/MOSFET、高密度硅基BCD、MEMS等工艺平台，其中MEMS工艺技术已授权专利73项，部分功率器件工艺分别拥有9至15项授权专利。报告期核心技术产品或服务收入占主营业务收入比例由2019年的70.95%升至2022年1-6月的98.31%，公司连续六年获“中国半导体功率器件十强企业”称号。,147,68,68,0,3,6,11,18,22,8,30,0.4411764705882353,3,-27,3.088235294117647,
688172_1215333346_glm4_dewrap_join_chunk_0013,688172,燕东微,1215333346,13,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688172_1215333346_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6164,5649,3736,3736,13,3736,319,319,"截至2022年6月30日，公司参与制定半导体芯片制造、硅基MEMS制造和光电耦合器低频噪声参数测试等国家或行业标准，体现其在相关制造和产品领域的行业地位。公司在研项目包括6英寸SiC芯片、8英寸MEMS麦克风、IGBT升级、中高压模拟开关、超高压BCD、热成像、硅光、磁耦合数字隔离器、硅高频功率MOS和光电线性隔离放大器等，总预算4,682万元。报告期研发投入分别为9,549.11万元、18,491.73万元、16,239.05万元和7,872.59万元，占营业收入比例为9.17%、17.94%、7.98%和6.81%。截至2022年6月30日，燕东微研发及技术人员379人，占员工总数20.65%，核心技术人员4人，报告期内稳定。",160,85,85,0,2,22,25,22,11,3,14,0.16470588235294117,4,-10,2.3176470588235296,
688693_1217524556_glm4_dewrap_join_chunk_0001,688693,锴威特,1217524556,1,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6344,5861,3782,3782,13,3782,322,329,公司主营功率半导体设计、研发和销售，产品包括功率器件、功率IC及技术服务，平面MOSFET覆盖40V-1500V、近500款规格，FRMOS约60款，反向恢复电荷Qrr＜0.2uC、Trr＜100ns。公司为高新技术企业、专精特新“小巨人”，截至2023年7月13日积累10项核心技术、71项授权专利和53项布图设计权。功率IC基于0.5um 600V SOI BCD、0.18um 40V BCD等工艺形成80余款产品，PWM控制IC工作电压13V-120V，栅极驱动IC工作电压20V-600V、驱动电流最高10A。公司SiC MOSFET覆盖650V-1700V，SiC SBD覆盖650V-1200V，2020年全球MOSFET市场份额约0.23%。,161,88,88,0,7,14,22,26,15,4,19,0.2159090909090909,4,-15,2.4545454545454546,
688693_1217524556_glm4_dewrap_join_chunk_0002,688693,锴威特,1217524556,2,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6749,6447,3990,3990,13,3990,290,290,"报告期内公司主营收入分别为13,383.49万元、20,318.15万元和22,705.64万元，功率器件收入占比分别为90.65%、87.51%和63.33%，功率IC收入占比由2.41%升至25.07%。公司采用Fabless模式，将晶圆制造、封装和测试委外，已与西安微晶微、汉磊科技、华天科技、泰州海天等形成长期合作。2021年公司以7,377.06万元含税设备投入西安微晶微扩产，约定扩产后取得不低于18,000片/月晶圆代工产能保障，并按公司订单收取20元/片设备使用费。销售以直销为主，2020年至2022年直销收入占比分别为97.84%、90.19%和91.41%。",145,96,96,0,5,18,29,27,14,3,17,0.17708333333333334,4,-13,2.375,
688693_1217524556_glm4_dewrap_join_chunk_0003,688693,锴威特,1217524556,3,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6994,6469,3949,3949,13,3949,248,248,"报告期内公司营业收入分别为13,698.04万元、20,972.89万元和23,538.19万元，2020年至2022年年均复合增长率为31.09%，功率IC收入占比逐年提高。公司采用Fabless模式，负责芯片设计、研发和销售，将晶圆加工、封装和测试委外，并把GDS文件、掩膜版及工艺信息文档交由晶圆代工厂按公司工艺要求制造。公司核心技术覆盖器件元胞结构、终端结构、工艺流程优化和材料选择，已积累“高压MOSFET的少子寿命控制及工艺实现技术”“新型复合终端结构及实现工艺技术”等核心工艺技术。",124,78,78,0,4,47,13,9,4,1,5,0.0641025641025641,3,-2,1.5512820512820513,
688693_1217524556_glm4_dewrap_join_chunk_0004,688693,锴威特,1217524556,4,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6500,5930,3928,3928,13,3928,268,268,发行人专注平面MOSFET并向沟槽型、超结MOSFET延伸，主要产品MOSFET开关功耗低、开关速度快，适用于高频应用场景，技术门槛和可靠性要求较高。根据芯谋研究，2021年中国平面MOSFET市场规模约20.8亿美元，预计2025年增至30.2亿美元；高压平面MOSFET国产化率约29.9%，超高压平面MOSFET约18.2%。发行人PWM控制IC和栅极驱动IC分别用于开关电源及电机驱动系统，高可靠领域功率IC客户更重视资质、研发实力、质量体系和稳定供货。公司专注于平面MOSFET，功率IC产品覆盖PWM控制IC和栅极驱动IC。,134,104,104,0,5,69,16,8,5,1,6,0.057692307692307696,4,-2,1.4423076923076923,
688693_1217524556_glm4_dewrap_join_chunk_0005,688693,锴威特,1217524556,5,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7014,6502,3980,3980,13,3980,302,304,发行人产品覆盖消费电子、工业控制、汽车电子和高可靠领域，凭借晶丰明源、必易微、芯朋微、灿瑞科技等客户及小米、美的等终端采用，在细分领域形成市场竞争力。按2020年MOSFET销售额测算，公司全球MOSFET市场份额约0.23%；按2021年数据测算，平面MOSFET国内市场占有率约1.26%。江苏省半导体行业协会统计，2021年公司FRMOS市场份额位列本土企业第四位；公司具备650V-1700V SiC MOSFET设计能力。公司1500V超高压MOSFET产品CS4N150获2017年度中国半导体创新产品和技术奖，超高压平面MOSFET最高耐压达1700V，功率IC已向多家高可靠领域客户形成销售。,151,82,82,0,3,51,12,8,5,3,8,0.0975609756097561,4,-4,1.6341463414634145,
688693_1217524556_glm4_dewrap_join_chunk_0006,688693,锴威特,1217524556,6,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6411,6020,3703,3703,13,3703,242,242,发行人功率器件竞争对手包括英飞凌、安森美、东芝、意法半导体、瑞萨、力特及华润微、士兰微、新洁能等，功率IC主要对标德州仪器、安森美和瑞萨。发行人技术水平集中体现于功率半导体芯片设计研发及与晶圆代工工艺协同，部分功率器件、功率IC性能已达国外竞品同等水平。其平面MOSFET覆盖40V-1500V，相关复合终端工艺经鉴定整体达国际先进，高温老化击穿电压跌落5V以内、150℃漏电流低于10uA；FRMOS反向恢复时间小于100ns、最小50ns，并已进入消费电子、工业控制和高可靠客户。,121,72,72,0,4,28,13,13,11,3,14,0.19444444444444445,3,-11,2.111111111111111,
688693_1217524556_glm4_dewrap_join_chunk_0007,688693,锴威特,1217524556,7,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5584,4900,3767,3767,13,3767,288,289,发行人多款平面MOSFET、FRMOS、沟槽型MOSFET、超结MOSFET和SiC MOSFET与安森美、Littelfuse、华润微、士兰微、英飞凌、意法半导体等产品进行同耐压或相近参数对比。CS3N150F在1500V耐压下漏电流为1uA，可靠性优于全部对标产品；CSFR45N50FW在500V耐压下导通电阻0.1ohm、反向恢复时间95ns，优于主要竞品。C2M065W030在650V耐压下额定电流100A，阈值电压和额定电流优于安森美、上海瞻芯；总体看，发行人平面MOSFET和FRMOS关键参数达到或部分优于行业先进水平，沟槽型、超结和SiC产品与竞争对手相近。,144,47,47,0,7,8,4,8,17,3,20,0.425531914893617,3,-17,2.617021276595745,
688693_1217524556_glm4_dewrap_join_chunk_0008,688693,锴威特,1217524556,8,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6187,5352,3891,3891,13,3891,282,282,"发行人PWM控制IC对标德州仪器，CSV35035CQ、CSV35025TN、CSV35022M的工作温度范围均为-55℃至125℃，静态电流较低，CSV35022M最大工作电压达1000V、开关频率120KHz。栅极驱动IC对标瑞萨、安森美，CSV52103N最大工作电压2000V、开关频率180KHz，耐压、温度范围和静态电流优于或持平竞品。发行人采用Fabless模式，2022年功率器件收入14,379.26万元、市场份额0.12%，功率IC收入5,692.38万元；截至2023年7月13日拥有专利71项，其中发明专利28项，研发人员占比42.11%。",141,39,39,0,5,5,5,8,13,3,16,0.41025641025641024,3,-13,2.717948717948718,
688693_1217524556_glm4_dewrap_join_chunk_0009,688693,锴威特,1217524556,9,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6794,6221,3905,3905,13,3905,358,360,"发行人功率IC包括PWM控制IC和栅极驱动IC，主要应用于高可靠领域，2022年功率IC收入5,692.38万元，销售封装成品937.33万颗；PWM控制IC支持13V-120V、1MHz以上开关频率，栅极驱动IC支持20V-600V、最高10A驱动电流。公司获国家高新技术企业、专精特新“小巨人”等资质，截至2023年7月13日积累10项核心技术、71项授权专利和53项集成电路布图设计专有权。公司拥有平面MOSFET、功率IC等700余款产品，平面MOSFET覆盖40V-1500V并有近500款规格，已推出650V-1700V SiC MOSFET，形成80余款功率IC。2022年主营业务收入22,705.64万元，其中功率器件占63.33%、功率IC占25.07%，功率IC占比由2021年5.76%快速提升。",179,67,67,0,4,17,10,14,17,5,22,0.3283582089552239,4,-18,2.5671641791044775,
688693_1217524556_glm4_dewrap_join_chunk_0010,688693,锴威特,1217524556,10,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5907,5243,3895,3895,13,3895,381,381,"报告期内发行人主要以中测后晶圆和封装成品销售功率器件、以封装成品销售功率IC，2022年功率器件中测后晶圆销量12.80万片、产销率70.11%，封装成品销量4,967.27万颗、产销率94.26%，功率IC封装成品销量937.33万颗、产销率81.64%。2022年主营业务收入中，中测后晶圆10,489.63万元、占46.20%，封装成品6,419.31万元、占28.27%，直销收入占91.41%。按应用领域看，2022年消费电子收入10,561.22万元、占46.51%，高可靠收入8,707.96万元、占38.35%，工业控制收入3,436.46万元、占15.13%。前五大客户收入占比由2020年35.28%升至2022年41.31%，单一客户和前五大客户收入均未超过50%；发行人采用Fabless模式，主要采购外延片、晶圆、封装测试服务和掩膜版。",191,54,54,0,5,7,5,14,18,5,23,0.42592592592592593,4,-19,2.888888888888889,
688693_1217524556_glm4_dewrap_join_chunk_0011,688693,锴威特,1217524556,11,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6112,5530,3967,3967,13,3967,264,264,"报告期内公司主要采购晶圆、外延片、晶圆代工及封装测试服务，采购总额由2020年的12,059.07万元增至2022年的18,431.70万元；2021年起与西安微晶微由直接委外转为带料委外，使外延片和晶圆代工服务采购增加。2022年前五大供应商采购额14,762.45万元，占80.09%，主要供应商包括西安微晶微、中国电子科技集团下属企业、上海汉磊等，报告期前五大供应商集中度分别为91.41%、76.55%、80.09%。截至2022年末公司固定资产账面价值10,771.29万元，机器设备主要为投放于西安微晶微的扩产设备。",132,64,64,0,8,6,16,19,13,2,15,0.234375,3,-12,2.453125,
688693_1217524556_glm4_dewrap_join_chunk_0012,688693,锴威特,1217524556,12,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6517,5904,3902,3902,13,3902,307,312,"截至2023年7月13日，公司及子公司拥有已取证专利71项、集成电路布图设计专有权53项，并取得ISO 9001、ISO 14001认证。发行人核心技术覆盖FRMOS、平面MOSFET、SiC MOSFET、功率IC等，部分技术达到国际先进或国内领先水平，其中短沟道SiC MOSFET技术对应2项已授权发明专利，SOI BCD功率IC设计平台已授权2项发明专利、20项发明专利在审，并开发近20款功率IC中产品。报告期核心技术产品收入分别为13,144.90万元、19,590.75万元、21,799.58万元，占营业收入95.96%、93.41%、92.61%；2022年研发费用2,271.95万元，占收入9.65%。",154,61,61,0,5,4,9,18,18,7,25,0.4098360655737705,3,-22,3.0,
688693_1217524556_glm4_dewrap_join_chunk_0013,688693,锴威特,1217524556,13,13,results/glm4_dewrap_join_pilot5_20260705/chunks/688693_1217524556_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5753,5124,3692,3692,13,3692,314,315,"公司核心技术人员丁国华、罗寅、谭在超、张胜覆盖功率器件和功率IC研发，相关人员拥有多项授权发明专利、实用新型专利和布图设计成果，并参与SiC MOSFET、FRMOS、高压MOSFET等产品研发。公司截至2022年末在研项目包括平面MOSFET、SiC基MOS管、沟槽型MOSFET、超结MOSFET及多类驱动和控制芯片，其中SiC基MOS管项目预算1,800万元，Ronsp目标低至4.0mΩ.cm2以下，超结MOSFET项目650V产品Ronsp目标由20mΩ.cm2降至11mΩ.cm2。公司已建立硅基器件、第三代半导体器件、功率IC和光电转换芯片等技术储备，近三年研发投入5,546.77万元，研发人员由25人增至40人。",157,67,67,0,4,7,12,20,19,5,24,0.3582089552238806,3,-21,2.8656716417910446,
