custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688667_1209338347_glm4_dewrap_join_chunk_0003,688667,菱电电控,1209338347,3,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6820,6337,3965,3965,16,3965,237,237,公司完成型式检验及公告后固化标定数据，自主生产EMS中的ECU、纯电动车VCU和MCU及混合动力ECU、VCU、GCU和MCU，生产包括SMT贴片焊接、程序烧录、功能测试、涂覆、装配、最终检验等环节。公司自成立以来主营业务和经营模式未变，持续从事汽车动力电子控制系统研发、生产、销售及基于软件平台的标定技术服务。其产品产业化从2008年机械节气门汽油机EMS拓展至两用燃料EMS、电子节气门汽油EMS、电动车控制器、国六B汽车EMS、国四摩托车EMS和增程式电动车电控系统。,119,74,74,0,7,31,19,12,4,1,5,0.06756756756756757,3,-2,1.7027027027027026,
688667_1209338347_glm4_dewrap_join_chunk_0004,688667,菱电电控,1209338347,4,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6501,6009,3779,3779,16,3779,204,204,公司所属行业政策重点支持发动机电控系统、新能源汽车关键零部件、电机电控和混合动力技术，排放、油耗法规构成公司研发路径和市场需求的重要约束。国六排放升级提高EMS控制功能和精度门槛，截至2019年12月31日仅两家自主电控企业获得汽油机国六车型公告，市场向具备技术实力的企业集中。公司据油耗法规和双积分政策，将研发投入缸内直喷涡轮增压、不同混合度和混合架构的混合动力汽车控制技术，并兼容纯电动汽车动力控制技术。,102,102,102,0,11,67,15,5,3,1,4,0.0392156862745098,3,-1,1.2647058823529411,
688667_1209338347_glm4_dewrap_join_chunk_0005,688667,菱电电控,1209338347,5,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6475,5835,3994,3994,16,3994,233,233,公司目前市场主要集中在N1类车型，国五阶段部分产品涉及N2类和M2类；截至2019年12月31日，公司获得乘用车M1类公告88个，占M1类车公告1.07%。报告期内公司EMS产品主要安装在轻型汽油商用车，N1车型占6吨以下汽油车比例为7.03%、7.70%、8.88%，6吨以下汽油商用车占6吨以下汽油车比例为4.58%、5.76%、6.87%。公司EMS属于车体电子动力总成控制，电动车MCU、VCU及混合动力EMS、MCU、GCU、VCU也属于车体电子动力控制。,117,88,88,0,9,46,19,9,4,1,5,0.056818181818181816,3,-2,1.5,
688667_1209338347_glm4_dewrap_join_chunk_0006,688667,菱电电控,1209338347,6,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6942,6599,3982,3982,16,3982,179,179,公司虽不生产EMS传感器和执行器，但其电气参数由公司设计或指定，并管控关键工艺以匹配ECU硬件和标定数据。2020年公司汽车M1、N1类车型EMS销量分别为8.14万套、42.57万套；交叉型乘用车EMS销量7.73万套，占中国市场19.57%，N1类销量占24.23%，并计划拓展主流乘用车、深耕CNG/N1市场，布局纯电动、混合动力及T-Box附属功能。,90,118,118,0,8,70,20,12,6,2,8,0.06779661016949153,2,-6,1.5254237288135593,
688667_1209338347_glm4_dewrap_join_chunk_0007,688667,菱电电控,1209338347,7,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7049,6647,3966,3966,16,3966,212,212,"公司2016年实现纯电动汽车电机控制器和整车控制器产业化，研发BSG电机控制、油电耦合、多电机耦合、功率分流、制动能量回收、自动启停、阿特金森EMS和混合动力OBD策略，并实现增程式电动车产业化。公司国五阶段在一款汽车实现定速巡航产业化，国六阶段在多款汽车实现产业化，兼容自适应定速巡航的EMS已进入一款国六汽车标定；截至2019年末，公司N1类公告2,033个，占59.58%，国六两用燃料车型公告45个，占68.18%。",106,92,92,0,3,47,17,13,9,3,12,0.13043478260869565,2,-10,1.858695652173913,
688667_1209338347_glm4_dewrap_join_chunk_0008,688667,菱电电控,1209338347,8,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7143,6844,3991,3991,16,3991,194,194,EMS与TCU、ASR及混合动力控制系统存在大量信号交换和互操作，是车体电子控制系统的基础技术。行业进入壁垒主要来自技术复杂性、长期产业化验证、人才稀缺、投资周期长、公告核准锁定供应关系和客户认证；国六公告涉及发动机、GPF、OBD、ECU等22个零部件型号和生产企业，更换供应商需重新开发标定并再次公告。公司将混合动力电子控制系统作为发展方向，研发电机控制和油电耦合技术以适应油耗趋严。,97,86,86,0,2,56,14,7,6,1,7,0.08139534883720931,2,-5,1.558139534883721,
688667_1209338347_glm4_dewrap_join_chunk_0009,688667,菱电电控,1209338347,9,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7322,6953,3966,3966,16,3966,190,190,公司在自主品牌汽车EMS及混合动力电控业务的主要竞争对手为联合汽车电子、德尔福和苏州奥易克斯，纯电动电控领域还面对汇川技术、方正电机、蓝海华腾、上海电驱动等国内厂商。公司相对跨国EMS厂商的优势在于新车型开发响应、程序与标定协同、客户服务和两用燃料EMS独立标定控制；但在基础理论、经验积累、关键器件配套、规模成本及缸内直喷量产、停缸、喷水、双喷、HCCI等技术路线方面仍有差距。,95,101,101,0,4,50,26,12,7,2,9,0.0891089108910891,2,-7,1.7425742574257426,
688667_1209338347_glm4_dewrap_join_chunk_0010,688667,菱电电控,1209338347,10,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6316,5752,3941,3941,16,3941,266,266,"公司自2005年成立以来软件核心技术骨干未流失，产品线涵盖汽油机EMS、纯电动VCU/MCU、混合动力EMS/VCU/MCU/GCU及汽油与CNG两用燃料EMS，并储备缸内直喷、阿特金森、BSG、功率分流、增程式、混动OBD、自动启停和制动能量回收等控制技术。2020年公司销售成套汽车EMS、摩托车EMS、混合动力EMS、纯电动车电控系统55.62万套，产品销售收入70,064.31万元；截至2019年末取得M1公告88个、占1.07%，N1公告2,033个、占59.58%，2019年N1成套EMS销量占我国产量16.25%。",133,74,74,0,3,18,18,12,15,8,23,0.3108108108108108,2,-21,2.5675675675675675,
688667_1209338347_glm4_dewrap_join_chunk_0011,688667,菱电电控,1209338347,11,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6254,5460,3992,3992,16,3992,271,271,"报告期内，公司汽车EMS产量由2018年24.22万件增至2020年56.73万件，产能利用率由100.90%升至118.71%，成套EMS销量由21.95万台增至52.34万台，2020年ECU产销率98.09%。公司汽车EMS应用车型完成国六过渡，2020年N1、M1车型国六产品销量占比分别为93.86%、91.81%，国六EMS采用宽域氧传感器控制策略、GPF再生控制策略。2020年前五大客户收入63,753.52万元，占主营业务收入83.62%；主要原材料采购49,319.22万元，其中电喷件占77.00%、芯片占12.55%。",136,44,44,0,4,5,8,12,12,3,15,0.3409090909090909,3,-12,2.727272727272727,
688667_1209338347_glm4_dewrap_join_chunk_0012,688667,菱电电控,1209338347,12,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5344,4655,3467,3467,16,3467,289,290,"报告期内，公司前五大供应商采购占比分别为45.35%、41.63%、40.04%，单个供应商采购比例未超过50%，供应商与董事、监事、高管、核心人员、主要关联方及5%以上股东不存在权益关系。公司芯片供应商主要为进口品牌代理商，2020年文晔领科采购3,976.46万元，占芯片采购64.23%，国六产品产量增加带动意法半导体、恩智浦等芯片采购增多。喷油器主要来自Continental AG，2020年采购6,706.97万元、占91.83%；截至2020年末固定资产账面净值7,575.02万元，成新率70.35%，并拥有29,333.93平方米工业土地使用权及多项商标、专利。",145,42,42,0,5,6,11,8,9,3,12,0.2857142857142857,3,-9,2.4523809523809526,
688667_1209338347_glm4_dewrap_join_chunk_0013,688667,菱电电控,1209338347,13,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5824,4870,3960,3960,16,3960,239,239,"截至招股说明书出具日，公司列示28项专利，涵盖发动机管理、电动汽车控制器、双燃料供给、排放诊断、ECU测试及电机控制等方向，其中3项发明专利为受让取得且无技术纠纷或潜在纠纷。报告期内，受让专利“实现醇类燃料与燃油双燃料喷射的内燃机的实现方法”产生收入分别为2,731.77万元、3,417.00万元、3,336.80万元，摩托艇电控相关两项专利合计收入2019年2,653.06万元、2020年1,180.10万元。公司还拥有32项软件著作权，主要无形资产用于保护产品核心技术。",120,37,37,0,3,4,10,8,9,3,12,0.32432432432432434,3,-9,2.675675675675676,
688667_1209338347_glm4_dewrap_join_chunk_0014,688667,菱电电控,1209338347,14,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6190,5827,3850,3850,16,3850,273,273,公司核心技术覆盖EMS底层程序、进气效率模型、扭矩模型、VVT/DVVT/VVL、涡轮增压、EGR、OBD、双燃料控制、宽域氧传感器、GPF再生、ECU抗电磁干扰、电机控制器和整车控制器等，技术来源均为自主研发并通过源代码保密、专利或软件著作权保护。国六产品均使用扭矩模型、OBD及宽域氧传感器控制策略，大部分国六车型使用GPF再生控制策略，所有车型使用ECU硬件抗电磁干扰技术。相关技术具备喷油点火高精度、EGR流量实时修正、OBD多项目诊断、宽域氧传感器PID闭环控制、GPF碳烟估算和GB-34660-2017等电磁兼容试验法规适配等表征。,137,45,45,0,2,3,9,13,14,4,18,0.4,3,-15,3.022222222222222,
688667_1209338347_glm4_dewrap_join_chunk_0015,688667,菱电电控,1209338347,15,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6625,6193,3989,3989,16,3989,287,287,"公司EMS、纯电动车电控系统、混合动力汽车电控系统和技术服务收入计入核心技术收入，2020年核心技术收入76,204.91万元，占营业收入99.95%，2018年和2019年占比分别为99.92%、99.87%。公司承担多项863计划、国家重点研发计划、工业强基工程及地方科研项目，其中TGDI汽油机管理系统实际完成升功率94.64kW、升扭矩180.9Nm、燃油消耗降低21%，填补国内空白并居国内领先。正在研发项目包括涡轮增压缸内直喷国六EMS、摩托车集成式EMS平台和增程式电动车混合动力控制系统，目标分别包括功率提升35%以上、油耗降低20%及节油率30%-40%。",144,41,41,0,3,5,8,10,11,4,15,0.36585365853658536,3,-12,2.8048780487804876,
688667_1209338347_glm4_dewrap_join_chunk_0016,688667,菱电电控,1209338347,16,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688667_1209338347_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4232,3930,2487,2487,16,2487,322,322,"公司在研48V微混、功率分流式混合动力、AMT变速箱控制等项目，48V微混系统2017年完成EMS、VCU开发，实际节油率11%，目标10%-12%，正优化BSG电机控制器弱磁算法；功率分流式混合动力控制系统2019年启动，已完成发动机、驱动电机和发电机台架标定及样车搭载，目标节油30%-40%。报告期研发费为2,210.31万元、4,073.75万元、4,741.18万元，占营业收入8.86%、7.60%、6.22%；2020年技术研发人员286人，占员工66.05%，核心技术人员6人。核心人员参与EMS及混合动力软件平台，王和平为9项发明专利、11项实用新型专利、3项外观设计专利发明人，田奎负责48V微混控制系统并实现11%节油率。",161,58,58,0,6,8,8,16,16,4,20,0.3448275862068966,3,-17,2.689655172413793,
688329_1209402606_glm4_dewrap_join_chunk_0001,688329,艾隆科技,1209402606,1,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6765,6210,3985,3985,9,3985,250,250,"公司专注医疗物资智能管理，向各级医疗服务机构提供整体解决方案，产品覆盖自动化药房、自动化病区、自动化物流三大板块及软件信息平台，应用于医院、社区医院、医药供应链企业、城市中央药房和中药代煎中心等场景。报告期内主营业务收入分别为18,951.46万元、23,121.55万元、28,238.23万元和8,533.25万元，其中自动化药房板块占比最高，2020年1-6月占61.86%。公司采取自主生产与委外加工结合、以销定产的生产模式，销售以直销为主、经销为辅，主要客户为医疗机构和医药供应链服务企业。",125,92,92,0,7,12,36,29,7,1,8,0.08695652173913043,3,-5,2.217391304347826,
688329_1209402606_glm4_dewrap_join_chunk_0002,688329,艾隆科技,1209402606,2,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7140,6659,3989,3989,9,3989,239,239,"报告期内，发行人直销主要面向医药供应链服务企业和终端医疗机构，通过招投标取得收入分别为5,896.67万元、7,935.33万元、8,812.48万元和1,178.84万元，占主营业务收入比例为31.11%、34.32%、31.21%和13.81%。公司经销模式下由经销商协助市场开拓、客户沟通和方案设计，公司按订单发货、收款并提供技术支持及售后服务。公司一般提供1至3年质保，全国主要地区可2小时内响应、24小时内完成维修服务，生产经营符合环保要求，报告期内未受重大行政处罚。",120,88,88,0,9,45,18,11,5,0,5,0.056818181818181816,3,-2,1.5227272727272727,
688329_1209402606_glm4_dewrap_join_chunk_0003,688329,艾隆科技,1209402606,3,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7491,6913,3991,3991,9,3991,231,231,"医疗物资智能管理系统由智能管理设备和软件信息平台组成，用于实现药品及其他医疗物资存储、分发、传输等环节的智能化管理。行业应用数据显示，门急诊自动化药房可将普通三甲医院平均处方处理速度由60秒/张缩短至8至10秒/张，窗口日处理处方数由400多张增至800多张，高峰可达1,000多张，药品发送差错率可控制在0.01‰以内。发行人为罗湖区人民医院及下属社区康复中心提供医疗物资智能化管理整体解决方案，行业收入确认受采购、施工、验收和回款周期影响，主要集中在下半年。",116,96,96,0,6,55,20,9,5,1,6,0.0625,3,-3,1.53125,
688329_1209402606_glm4_dewrap_join_chunk_0004,688329,艾隆科技,1209402606,4,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7356,6755,3983,3983,9,3983,250,250,公司是国内较早从事医疗物资智能化管理整体解决方案的企业之一，已形成医疗物资智能管理一体化解决方案。发行人及子公司取得56项软件著作权和387项专利，其中发明专利151项、PCT国际发明专利1项；产品覆盖国内600余家医疗卫生机构，其中300余家为三甲医院，并服务主流医药供应链企业。弗若斯特沙利文统计显示，截至2018年末，公司在我国门诊药房自动化市场占有率为28.50%，位列第二。公司核心产品控制软件自主设计开发，硬件自主研发设计并装配，快速发药机补药技术领域拥有19项发明专利及3项软件著作权。,125,91,91,0,5,18,22,28,13,5,18,0.1978021978021978,4,-14,2.4505494505494507,
688329_1209402606_glm4_dewrap_join_chunk_0005,688329,艾隆科技,1209402606,5,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6316,5648,3950,3950,9,3950,316,316,"与可比公司相比，发行人2019年拥有专利387项、发明专利151项、软件著作权56项、研发人员106人，研发投入2,324.97万元，占营业收入7.98%。2019年度发行人营业收入29,142.79万元，扣非后归母净利润5,085.75万元，毛利率57.25%；2020年1-6月营业收入9,038.24万元，毛利率60.29%。公司主要产品具有定制化研发和订单式生产特点，以研发人员、生产实施人员工时衡量产能，报告期产能利用率均超过113%。2017年至2019年主要产品占自制产品收入比例为80.31%、83.05%和84.97%，前五大客户销售占主营业务收入比例在2018年为29.43%、2020年1-6月为31.41%。",158,70,70,0,4,16,18,17,11,4,15,0.21428571428571427,4,-11,2.3857142857142857,
688329_1209402606_glm4_dewrap_join_chunk_0006,688329,艾隆科技,1209402606,6,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6140,5317,3938,3938,9,3938,241,241,"报告期内，发行人整体采购金额分别为6,803.44万元、8,075.87万元、9,831.17万元和3,181.23万元，采购以原材料、配套设备及服务、OEM和委外加工为主。原材料中机械部件和电控部件占比较高，境外品牌采购占比为3.42%、9.02%、6.52%、10.09%，不存在对外依赖。前五名供应商采购占比为34.72%、25.20%、23.16%、31.15%，不存在单一供应商采购超过50%或严重依赖少数供应商的情况；截至报告期末固定资产账面净值10,662.15万元。",121,121,121,0,13,11,48,36,11,2,13,0.10743801652892562,3,-10,2.2231404958677685,
688329_1209402606_glm4_dewrap_join_chunk_0007,688329,艾隆科技,1209402606,7,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5615,4418,3913,3913,9,3913,152,152,截至招股说明书签署日，发行人及子公司拥有注册商标70项，专用权人包括艾隆科技、优点优唯、医橙网和艾隆工程。发行人及子公司已取得387项专利，其中发明专利151项、PCT国际发明专利1项，并取得56项软件著作权，软件覆盖智能存取、特殊药品管理、自动化药房、静配中心发药、院内物流、智能药事和耗材管理等系统。,76,133,133,0,9,3,83,30,6,2,8,0.06015037593984962,2,-6,2.2030075187969924,
688329_1209402606_glm4_dewrap_join_chunk_0008,688329,艾隆科技,1209402606,8,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6084,5495,3889,3889,9,3889,294,294,"发行人发明专利等知识产权不存在其他权利限制，拥有3项土地使用权，其中两项已抵押；公司及子公司取得高新技术企业证书、软件产品证书、第二类医疗器械经营备案和三类医疗器械经营许可证。发行人核心技术包括六大技术领域和八项核心技术，覆盖药品发送、存储、补充、监控核对、传输和数据决策分析，相关技术对应多项发明专利和软件著作权。报告期内，应用核心技术的产品销售收入为12,044.15万元、15,122.76万元、19,095.69万元和5,100.34万元，占主营业务收入63.55%、65.41%、67.62%和59.77%；截至签署日已取得56项软件著作权和387项专利，其中发明专利151项。",147,103,103,0,5,8,20,37,24,9,33,0.32038834951456313,3,-30,2.912621359223301,
688329_1209402606_glm4_dewrap_join_chunk_0009,688329,艾隆科技,1209402606,9,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688329_1209402606_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3514,3201,2056,2056,9,2056,292,292,"发行人及产品曾获中国专利优秀奖、国家知识产权示范企业、第五批优秀国产医疗设备产品目录、江苏省首台套重大装备产品等荣誉。报告期内研发费用为2,016.24万元、2,030.34万元、2,324.97万元和1,385.86万元，占营业收入10.28%、8.49%、7.98%和15.33%；截至报告期末研发及设计人员117人，占总人数21.47%，核心技术人员最近两年保持稳定。在研项目包括基于5G环境的无人自助云药房、区域药品电子处方流转平台、智能多维视觉识别输液贴签机、矩形物流项目、医院一体化调配库和数字化智能成药药样留样库，并签署矩形气动物流合作研发协议，项目专利权归发行人所有。",146,84,84,0,4,13,24,29,12,2,14,0.16666666666666666,3,-11,2.4523809523809526,
688315_1209642695_glm4_dewrap_join_chunk_0001,688315,诺禾致源,1209642695,1,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7166,6805,3955,3955,16,3955,219,219,"公司依托高通量测序和生物信息分析，建立通量规模领先的测序平台，提供生命科学基础科研、医学研究与技术服务、建库测序平台服务，并自主开发基因检测医疗器械。最近5年发表署名论文超100篇、高影响因子论文近40篇，取得发明专利36项、软件著作权208项；业务覆盖约70个国家和地区、客户超4,000家。报告期主营业务收入为105,268.06万元、153,482.27万元和148,784.24万元，其中2020年三大测序服务合计占85.53%。",110,92,92,0,12,24,20,23,10,3,13,0.14130434782608695,3,-10,2.0434782608695654,
688315_1209642695_glm4_dewrap_join_chunk_0002,688315,诺禾致源,1209642695,2,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7329,6897,3956,3956,16,3956,134,135,本块主要为基因检测医疗器械法规、产业政策、行业背景和基因测序技术普及，发行人绑定信息较少。与发行人业务相关的事实是其所处基因测序服务行业依赖高通量测序，上游核心平台主要由Illumina和Thermo Fisher提供，Illumina在相关技术平台市场份额超过70%。,67,76,76,0,10,52,9,4,1,0,1,0.013157894736842105,2,1,1.131578947368421,
688315_1209642695_glm4_dewrap_join_chunk_0003,688315,诺禾致源,1209642695,3,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7324,7003,3979,3979,16,3979,209,209,"发行人属于基因测序服务中游，主要面对基础研究测序服务竞争，竞争对手包括华大基因、贝瑞基因、安诺优达、百迈客和Macrogen。2019年发行人收入153,482.89万元、基础科研收入136,928.88万元、净利润11,428.59万元；2020年1-6月科研技术服务收入50,277.89万元，高于华大基因28,113.56万元和贝瑞基因16,313.06万元。公司在基础科研领域深耕多年，披露其市场份额国内领先。",105,68,68,0,5,38,13,6,5,1,6,0.08823529411764706,3,-3,1.5735294117647058,
688315_1209642695_glm4_dewrap_join_chunk_0004,688315,诺禾致源,1209642695,4,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6914,6317,3996,3996,16,3996,270,270,"发行人三类科研技术服务收入报告期内领先同行，积累了复杂样本处理、生物分析和基因组变异检出能力。公司近5年发表署名论文超100篇、高影响因子论文近40篇，取得发明专利36项、软件著作权208项，并拥有千余名专业人才。其客户覆盖全球约70个国家和地区、超过4,000家；2020年产能25,564.83TB、产量13,877.33TB、销量13,796.58TB，产销率99.42%。报告期主营业务收入为148,784.24万元、153,482.27万元、105,268.06万元，前五大客户占比分别为10.25%、13.21%、18.18%。",135,82,82,0,6,14,18,21,18,5,23,0.2804878048780488,4,-19,2.5609756097560976,
688315_1209642695_glm4_dewrap_join_chunk_0005,688315,诺禾致源,1209642695,5,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6755,6089,3976,3976,16,3976,247,247,"报告期内，公司主要采购测序仪器及试剂，第一大供应商Illumina采购占比均超过50%，2020年向前五大供应商采购50,808.68万元、占65.71%。疫情期间各实验室总体产能仍能满足需求，日常订单或重大合同履行不存在障碍。2020年上半年产能12,740.75TB、销量6,255.65TB，产能利用率降至49.84%；主营业务收入58,431.03万元，同比上升2.50%，但归母净利润为-7,531.70万元。2020年上半年新增合同订单124,297.05万元，同比下降1.94%。",124,70,70,0,6,9,14,19,17,5,22,0.3142857142857143,4,-18,2.6714285714285713,
688315_1209642695_glm4_dewrap_join_chunk_0006,688315,诺禾致源,1209642695,6,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6127,5316,3858,3858,16,3858,201,202,发行人及子公司披露境内外多处租赁物业，覆盖南京、美国、新加坡、英国、荷兰、日本等实验或办公场所；控股股东、实际控制人李瑞强承诺承担因租赁备案、土地房产瑕疵或搬迁导致的损失。截至2020年12月31日，公司关键生产经营设备包括大量Illumina、Thermo Fisher、SCIEX测序仪和质谱仪，单台入账原值多在百万元至七百余万元人民币区间，分布于天津诺禾科技、新加坡诺禾、美国诺禾、英国诺禾等主体。,101,79,79,0,6,0,16,0,57,0,57,0.7215189873417721,3,-54,3.2911392405063293,
688315_1209642695_glm4_dewrap_join_chunk_0007,688315,诺禾致源,1209642695,7,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5933,4999,3987,3987,16,3987,194,194,"公司关键设备清单继续披露Pacbio测序仪、自动化生产系统、数字病理全景扫描系统和集群设备等资产，其中天津诺禾一套自动化生产系统入账原值45,438,179.79元，另有多台Pacbio测序仪原值约297万至311万元。截至2020年12月31日，公司拥有境内商标71项，权利人包括发行人、天津诺禾和天津医检所，类别覆盖第1、5、9、10、35、36、41、42、44类，多数为原始取得。",97,112,112,0,5,1,71,0,35,0,35,0.3125,3,-32,2.5267857142857144,
688315_1209642695_glm4_dewrap_join_chunk_0008,688315,诺禾致源,1209642695,8,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5506,4941,3584,3584,16,3584,257,257,截至2020年12月31日，公司取得境外注册商标1项，为德国Novogene商标，核定第9、10、44类，且披露商标未设置他项权利；注册号29443216商标存在无效宣告请求，公司正在准备证据答复。公司共取得专利授权37项，主要为发明专利，覆盖高通量测序文库构建、基因序列数据处理、重测序数据处理、基因融合检测、BRCA1/2捕获探针、数字PCR点突变检测等。公司另披露软件著作权208项，本段列示前34项，涉及NovoMSI、SVCan、Novo_CNV、NIPT_sw、SmartRNA、质控和组装评估等软件。,129,79,79,0,3,1,3,34,37,1,38,0.4810126582278481,3,-35,3.3164556962025316,
688315_1209642695_glm4_dewrap_join_chunk_0009,688315,诺禾致源,1209642695,9,16,results/glm4_dewrap_join_pilot100_20260705/chunks/688315_1209642695_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5391,4933,3375,3375,16,3375,145,145,本段继续列示公司软件著作权第35至106项，著作权人以诺禾股份、天津诺禾为主，均披露登记号、开发完成日期和取得方式。软件覆盖二代测序质控、基因组装、变异检测、CNV可视化、遗传图谱、ctDNA靶向用药突变检测、探针设计、第三代测序组装、癌症变异检测流程、宏基因组组装和扩增子数据过滤质控等。,73,75,75,0,3,0,0,72,0,0,0,0.0,2,2,2.88,
